steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
90000	176	9272.620038986206	-10190.85	-10124.5	284.67382535474746	-9710.0	-10684.0	-1659.8348	2.0994809	2128.428430175781	0.0032564725168049338	44800	-0.6690405702522131
92000	180	9487.388570070267	-10484.9	-10530.0	336.2639783828989	-9851.0	-11264.0	-1616.462	2.131834	3656.0656469726564	0.0034397080913186073	45824	-0.17905507869418202
94000	184	9699.601423501968	-10426.3	-10418.0	335.6586768853459	-9876.0	-11198.0	-1628.4094	2.1362133	1811.9551977539063	0.0018743237107992172	46848	-0.13463447959155328
96000	188	9913.00570344925	-10964.1	-10915.0	325.8966416712998	-10417.0	-11757.0	-1638.8226	2.1643622	2963.674666748047	0.0014144565165042878	47872	-0.6297892370374474
98000	192	10133.351164340973	-10878.25	-10901.0	259.032587870614	-10259.0	-11335.0	-1728.6703	2.2046783	2047.7962329101563	-0.002447628658264875	48896	-0.3028153544820089
100000	196	10356.832507371902	-11416.4	-11504.5	319.013842299903	-10678.0	-11812.0	-1760.199	2.1727204	2322.0209130859375	-0.0013290623761713506	49920	-0.7729611683846218
102000	200	10575.950768947601	-11101.7	-11142.0	295.62513602978953	-10527.0	-11564.0	-1854.9669	2.1866903	2850.377713623047	0.0013014818727970123	50944	-0.30508549968038734
104000	204	10795.678994178772	-10578.55	-10478.0	312.07294609467596	-10141.0	-11060.0	-1960.5618	2.1559794	1714.6745092773438	3.3731572329998016e-05	51968	0.10680232624692532
106000	208	11009.615197658539	-10547.3	-10553.0	319.8712076347045	-10061.0	-11127.0	-1844.8972	2.1739895	3433.367725830078	-0.0030670956149697302	52992	0.017904513720395254
108000	212	11218.089129924774	-10606.85	-10661.5	322.56036154819964	-9968.0	-11181.0	-1785.7549	2.1604736	2931.7093505859375	0.0009398362785577774	53760	-0.16507896025812774
110000	216	11430.371755599976	-10420.75	-10320.0	345.07220830917174	-9776.0	-10947.0	-1764.6425	2.121324	2036.834031982422	0.0009528876468539237	54784	-0.565807462052579
112000	220	11638.720343828201	-10775.85	-10799.0	182.73514771528306	-10334.0	-11061.0	-1709.1908	2.134586	2332.5667333984375	-0.006646091025322676	55808	-0.9880168492646468
114000	224	11847.01553940773	-10878.15	-10837.0	246.76310288892142	-10503.0	-11450.0	-1695.6632	2.1721694	2540.5264672851563	0.003700887765735388	56832	0.23970048537877442
116000	228	12048.991049289703	-11221.15	-11178.5	342.51150960300055	-10703.0	-11832.0	-1693.3608	2.1941352	3589.692697753906	-0.004870474627241492	57856	-0.10997383927405235
118000	232	12253.493845701218	-11260.2	-11272.0	336.71424711545296	-10688.0	-11913.0	-1731.5232	2.2006066	2782.2404736328126	0.00026104822754859926	58880	-0.09870091169254569
120000	236	12457.031995296478	-11051.4	-11019.5	301.70504941433325	-10294.0	-11485.0	-1749.085	2.183255	2619.7508526611327	-0.0019991446193307638	59904	-0.26973524805576643
122000	240	12663.07993888855	-11423.95	-11365.0	281.9900100880769	-10911.0	-12025.0	-1746.3489	2.2060184	4053.4862451171875	0.0011987460032105446	60928	-1.326107360172311
124000	244	12869.285645008087	-11312.05	-11309.5	275.25614386756587	-10892.0	-12022.0	-1780.6547	2.2066152	3814.2489978027343	-0.002828957550227642	61952	-0.5664342488273815
126000	248	13070.66772699356	-10622.25	-10606.0	260.862108160009	-10178.0	-11140.0	-1834.096	2.1763558	2165.0663098144532	0.002169514298439026	62976	0.19107184692982793
128000	252	13276.00510263443	-11144.8	-11080.0	300.21897271649465	-10625.0	-11809.0	-1841.382	2.193938	2774.037735595703	0.004306890107691288	64000	-1.206601839400113
130000	256	13471.2311065197	-11098.95	-11119.0	270.9224932862184	-10656.0	-11589.0	-1845.4247	2.1876953	1699.4042822265626	0.0012350337766110896	64768	-0.2091784261654881
132000	260	13664.919074773788	-11071.05	-11019.5	370.5507245623522	-10610.0	-11740.0	-1800.225	2.1848047	2561.760155029297	-0.0006569984741508961	65792	-0.316028948980174
134000	264	13860.423780918121	-10437.4	-10404.5	328.54518234499386	-9780.0	-11063.0	-1733.3981	2.1498082	2026.1742944335938	0.0037422432960011066	66816	-0.2716331739310798
136000	268	14056.176397562027	-10562.6	-10549.0	267.3031789442172	-10073.0	-11028.0	-1680.4847	2.1464243	2538.9693969726563	0.0032722361758351325	67840	-0.49721568944127026
138000	272	14250.134560346603	-10630.95	-10643.5	330.88024149309115	-10145.0	-11407.0	-1669.7097	2.1554058	3457.596413574219	0.00296383751090616	68864	-1.439960369249175
140000	276	14443.435899019241	-9874.35	-9907.5	323.9657673598441	-9115.0	-10430.0	-1630.2512	2.0886798	2249.0831042480468	0.0007805707491934299	69888	-0.023213877279989914
142000	280	14641.718600988388	-10138.3	-10129.0	347.2826999494944	-9564.0	-11206.0	-1570.1655	2.0842457	1525.8093334960938	0.00047087300568819044	70912	-0.34781249250771995
144000	284	14841.195289611816	-10088.8	-10138.0	306.2952823665425	-9521.0	-10555.0	-1548.917	2.1026785	2527.8632934570314	0.0013259667716920376	71936	-0.17311516629507628
146000	288	15040.003730535507	-10835.45	-10861.5	372.658652190757	-10139.0	-11529.0	-1582.4921	2.1539927	1956.7561669921874	-0.003733977461233735	72960	0.04899483974441843
148000	292	15238.931213140488	-11616.9	-11573.0	379.30960829824545	-11084.0	-12756.0	-1642.0446	2.1783626	4173.326680908203	-0.0006759523600339889	73984	-0.080195880327945
150000	296	15428.768345832825	-11296.65	-11296.5	244.23183011660308	-10953.0	-11753.0	-1723.5704	2.21495	3324.188056640625	0.00015682637691497803	74752	-0.5150472105356629
152000	300	15625.41098690033	-11444.0	-11384.0	341.79772411548663	-10665.0	-12047.0	-1837.0708	2.2118857	3648.740091552734	0.004107406698167324	75776	-0.10405685343596138
154000	304	15817.845067739487	-11398.25	-11409.0	373.0467552183605	-10832.0	-12089.0	-1928.1818	2.195276	2287.625927734375	-0.0018197796307504177	76800	-0.07357395301851843
156000	308	16015.104588508606	-11264.8	-11300.0	399.83017447542977	-10540.0	-12254.0	-1836.721	2.2015824	5808.5925805664065	-0.0034551456198096274	77824	-0.18106882878729436
158000	312	16208.987824201584	-11816.25	-11773.0	304.482282779008	-11184.0	-12419.0	-1810.8357	2.2259429	3424.976417236328	-0.0005860670562833547	78848	-0.12191711123704718
160000	316	16404.838544368744	-11611.15	-11603.5	335.32502300399767	-10750.0	-12152.0	-1842.2238	2.2356334	3578.5803186035155	0.00044975735247135165	79872	-1.4766150185104534
162000	320	16600.51702427864	-11578.25	-11604.5	285.34427497876646	-10945.0	-11997.0	-1824.6825	2.2316878	3648.4750463867185	-0.0011286163423210383	80896	-0.6304498967017473
164000	324	16793.205134630203	-11250.75	-11305.0	296.4839349513065	-10565.0	-11637.0	-1801.7665	2.2125897	4046.737332763672	-0.0028403657488524914	81920	-0.3917197624738449
166000	328	16988.536207914352	-11754.55	-11816.5	335.2049608664432	-11067.0	-12337.0	-1774.5535	2.2515917	2730.5905029296873	-0.003003543987870216	82944	-0.4694892024836319
168000	332	17185.440091609955	-11179.3	-11221.5	337.247074818573	-10453.0	-11750.0	-1798.3127	2.224582	2443.9457800292967	0.005391103513538838	83968	-0.49268187487826376
170000	336	17381.7923078537	-11865.3	-11882.5	412.76680048054664	-11126.0	-12756.0	-1815.0034	2.2463517	3384.8405639648436	-0.001605600416660309	84992	-0.22392728985964538
172000	340	17578.10529899597	-11740.25	-11709.5	282.04420612827045	-11353.0	-12404.0	-1879.13	2.239718	4042.6994165039064	-0.004855619315057993	85760	-0.838191703576177
174000	344	17769.740081310272	-11162.75	-11267.0	321.13300654827873	-10435.0	-11684.0	-1842.6818	2.207728	4954.470603027344	0.001844253446906805	86784	-0.4651155835291303
176000	348	17972.80502986908	-10389.3	-10404.0	239.14477007166929	-10080.0	-11067.0	-1797.5004	2.1597745	4802.241850585938	0.0009448689036071301	87808	-1.348053493509445
178000	352	18179.516304969788	-10964.4	-10962.5	262.5775875311604	-10385.0	-11505.0	-1809.5	2.1586246	3679.670517578125	-0.0027082603611052036	88832	-1.0750945758004633
180000	356	18381.316806316376	-10942.05	-10866.0	337.21108101290906	-10473.0	-11559.0	-1886.2834	2.1890116	2522.9723876953126	0.0023639035783708097	89856	-0.3955755258307243
182000	360	18579.2093000412	-10758.65	-10788.5	333.38318004488787	-9818.0	-11248.0	-1762.4547	2.1505556	3545.852197265625	0.0023897041380405424	90880	-0.056377907009967476
184000	364	18776.266309022903	-10996.4	-10963.5	324.15645994845727	-10393.0	-11608.0	-1683.4825	2.180592	4146.178342285156	-0.0007441039569675923	91904	-0.21961871488633888
186000	368	18970.285278320312	-11565.1	-11643.5	363.6044554182471	-10764.0	-12104.0	-1653.737	2.1931965	2273.3002990722657	-1.7905551940202712e-05	92928	-0.2854698026622162
188000	372	19162.14861392975	-11184.5	-11246.5	366.7051734166377	-10416.0	-11743.0	-1714.8958	2.2133477	2230.249250488281	-0.005781629476696253	93952	-0.27783979385365365
190000	376	19357.194961071014	-10729.45	-10758.5	227.19328080316384	-10351.0	-11173.0	-1714.9653	2.1731596	2697.672900390625	-0.006082495637238026	94976	-0.28099564451143655
192000	380	19552.396964788437	-11315.25	-11268.5	414.3409319566881	-10692.0	-12327.0	-1703.0724	2.211105	3283.282395019531	0.0032920655747875572	96000	0.04126900504971098
194000	384	19753.943750858307	-11687.4	-11661.5	300.47180443954784	-11167.0	-12239.0	-1765.2163	2.2201533	5375.327001953125	0.00443878673017025	96768	-0.09900722375906823
196000	388	19952.56235766411	-11337.65	-11196.5	403.68712154992403	-10978.0	-12507.0	-1772.7303	2.186892	4523.1251220703125	0.0015806816332042217	97792	-1.0613184302381242
198000	392	20150.28067970276	-10610.35	-10533.0	276.32785161642204	-10191.0	-11187.0	-1764.6958	2.140174	3676.1633178710936	-0.0015239268355071544	98816	-0.8830896424805446
200000	396	20346.17350268364	-11109.75	-11080.0	294.2868051479891	-10443.0	-11584.0	-1690.4337	2.140215	2484.866794433594	0.0030617403984069826	99840	-0.43510351730404495
202000	400	20542.563418865204	-10446.35	-10398.0	319.1764526006529	-9986.0	-11008.0	-1744.501	2.1410663	5770.74685913086	-0.0008070777729153633	100864	-0.28706530866747193
204000	404	20737.751537322998	-11020.6	-10984.0	271.12405395239085	-10531.0	-11575.0	-1742.3212	2.1576014	3419.087834472656	-0.0018721899017691613	101888	-0.3167962681702008
206000	408	20934.900077819824	-10745.65	-10781.5	262.8866625913552	-10197.0	-11236.0	-1874.6525	2.1811948	2627.007568359375	-0.0010540257766842843	102912	-0.1862242153683511
208000	412	21126.69854426384	-10580.2	-10520.0	239.25599591012838	-10150.0	-11195.0	-1773.8081	2.1682856	2424.4181799316407	-0.0036279020458459856	103936	-0.6634657439756093
210000	416	21322.102198839188	-10590.05	-10692.0	352.7412164597067	-9832.0	-11086.0	-1733.2637	2.173329	3065.219860839844	-0.006057021729648113	104960	-0.5604529548227526
212000	420	21520.186814546585	-10525.65	-10562.0	220.94516466642506	-10121.0	-10928.0	-1684.2924	2.1293278	2423.4835290527344	0.0005853255838155747	105984	-0.2349942808001826
214000	424	21708.425414800644	-9886.5	-9855.5	308.5158871623615	-9253.0	-10685.0	-1608.7283	2.108577	2232.6904833984377	0.0005676482850685715	106752	0.20999557320784434
216000	428	21900.434480667114	-10335.3	-10313.0	303.2780728534198	-9802.0	-10940.0	-1602.7021	2.109228	3460.9656896972656	-0.003123372057452798	107776	-0.339584081191018
218000	432	22095.402579545975	-10990.3	-10952.5	301.47917794906186	-10369.0	-11450.0	-1610.5983	2.1771688	5125.274326171875	-0.0012477832473814488	108800	-0.9700443179307197
220000	436	22293.11648750305	-11266.25	-11302.0	398.3756327096853	-10524.0	-12018.0	-1659.4979	2.187072	1927.3358837890626	0.0006494024395942689	109824	-0.9052481667524037
222000	440	22489.261523723602	-11573.45	-11548.0	277.66971576430797	-11074.0	-12035.0	-1716.0715	2.2220016	2949.823740234375	-0.004965020772069693	110848	-0.38789700976969677
224000	444	22683.60306453705	-11675.3	-11691.5	331.233436527299	-11238.0	-12288.0	-1804.8654	2.2245386	3843.3326123046877	-0.006837702859193087	111872	-2.0668423996127117
226000	448	22879.941220521927	-11519.45	-11425.0	380.26756162083115	-11001.0	-12676.0	-1825.2896	2.2120857	3013.468416748047	-0.0011955435760319232	112896	-0.883464820217774
228000	452	23075.40152335167	-11404.9	-11532.0	337.4252197856118	-10821.0	-11993.0	-1847.26	2.1928637	4721.675727539063	0.003109258245676756	113920	-0.3160269738401118
230000	456	23273.341693401337	-11467.4	-11533.0	435.90370737728665	-10692.0	-12277.0	-1954.0809	2.2165396	4324.645061035157	-0.0013707059808075429	114944	-1.751559139740813
232000	460	23468.68186211586	-10936.65	-10900.5	371.28670649654646	-10467.0	-11688.0	-2045.0792	2.170756	2814.7633276367187	0.0015521759912371636	115968	-0.08818527192360825
234000	464	23668.844716072083	-10812.55	-10785.0	322.4027352306592	-10245.0	-11473.0	-1817.1488	2.1705506	2258.004061279297	1.7046742141246797e-06	116992	-0.16074290954242243
236000	468	23875.107452392578	-10807.6	-10709.5	380.26409105695006	-10162.0	-11638.0	-1712.6902	2.1718056	3309.630264892578	0.0007280117180198431	117760	-0.3372655376340288
238000	472	24078.38321685791	-10777.9	-10767.5	330.1777671115014	-10159.0	-11382.0	-1684.6483	2.166063	3582.6266479492188	-0.0028463273867964742	118784	-0.8041627840742769
240000	476	24275.672378778458	-10990.7	-10979.5	339.4642993398802	-10415.0	-11537.0	-1697.6378	2.177473	3670.0538525390625	0.005330564705654978	119808	-0.1550526345204175
242000	480	24471.153183460236	-10725.45	-10680.5	251.25903492527178	-9972.0	-11205.0	-1715.9387	2.1689658	5132.379038085937	0.0014756548497825862	120832	-1.0708106453005142
244000	484	24668.70459008217	-10712.05	-10662.5	371.0289356002192	-10076.0	-11317.0	-1720.4904	2.1608605	3738.400974121094	0.0011641708761453628	121856	-0.2857617717949785
246000	488	24871.688955307007	-10863.2	-10807.5	305.86763563070184	-10268.0	-11423.0	-1707.4208	2.1553655	2629.7529675292967	-0.0034014898911118507	122880	-0.85059914429402
248000	492	25068.74753332138	-10472.85	-10523.5	230.16910831180763	-9784.0	-10756.0	-1677.7034	2.1385872	5701.277377929688	0.004980036467313767	123904	-0.4653560505089491
250000	496	25261.751420021057	-10745.85	-10761.0	260.852705967422	-10048.0	-11170.0	-1664.1462	2.1181576	3589.7053405761717	-0.00012346012517809867	124928	-0.08495249936372007
252000	500	25456.237751722336	-11684.85	-11664.0	410.2667008050662	-11063.0	-12745.0	-1736.3304	2.1936529	3328.2197692871096	0.004202734120190144	125952	-1.3914290552058755
254000	504	25661.187832832336	-11894.3	-11895.5	266.4318022743492	-11475.0	-12322.0	-1782.0248	2.2098892	4639.031020507812	-0.0009609681181609631	126976	-0.7878862159767208
256000	508	25865.251267910004	-11502.5	-11409.0	228.49841644044162	-11252.0	-11972.0	-1914.4065	2.2170308	2758.424033203125	-0.0037703067623078824	128000	-0.5296299416159134
258000	512	26061.147056102753	-11965.5	-11844.5	407.3238075665678	-11315.0	-12858.0	-1835.6101	2.231859	3861.9148876953127	0.006446034535765648	128768	-0.06791478203396739
260000	516	26257.689965963364	-11112.75	-11058.5	343.85521356340786	-10668.0	-11902.0	-1783.869	2.1805148	4802.991496582032	-1.4769807457923888e-05	129792	-1.00066720597587
262000	520	26452.337134838104	-10879.15	-10852.5	222.566199495554	-10514.0	-11432.0	-1706.8304	2.1788287	4098.044958496093	-0.002640992905944586	130816	-0.213186069358547
264000	524	26637.510104179382	-10468.4	-10462.0	285.1683528614005	-9962.0	-10988.0	-1716.4589	2.1542177	2400.2515588378906	0.0006180623359978199	131840	-0.7065941908697109
266000	528	26823.186809539795	-11017.3	-11029.5	312.9861439677314	-10506.0	-11710.0	-1681.6752	2.1499975	4747.070629882813	-0.0012873237486928702	132864	-0.4898871424590385
268000	532	27009.1417927742	-10627.4	-10605.0	257.65611516944546	-10123.0	-11068.0	-1652.351	2.1386988	5208.084299316406	0.00021017557475715875	133888	-0.6399782166010497
270000	536	27196.592270374298	-11323.0	-11348.5	291.457679513456	-10791.0	-11806.0	-1651.7125	2.1705897	3223.1100634765626	0.00028506401926279066	134912	-0.42560054836827854
272000	540	27385.624402284622	-11093.95	-11057.0	313.53191309070246	-10469.0	-11712.0	-1714.9692	2.190815	4489.985534667969	0.006367604285478592	135936	-2.0530658473671854
274000	544	27575.21846961975	-11015.35	-11037.0	367.5326372904646	-10290.0	-11573.0	-1772.6266	2.1892314	4233.815925292969	0.0021890436299145223	136960	-0.07980837241026406
276000	548	27769.225116729736	-11106.1	-11019.0	271.3746487791371	-10788.0	-11705.0	-1738.4935	2.1845105	4060.3779418945314	-0.0006025221571326256	137984	-0.5148296519924704
278000	552	27953.869084835052	-11022.5	-11015.0	292.7322289990237	-10280.0	-11442.0	-1751.5779	2.1621792	163781.4698046875	0.00031530003994703295	138752	-0.004123197071026263
280000	556	28141.694703817368	-11386.85	-11444.5	381.15009821384155	-10525.0	-11927.0	-1816.6697	2.1954038	149140.21671875	0.0005192407593131066	139776	0.08490168659088682
282000	560	28328.741603136063	-12180.8	-12228.5	375.0439412852004	-11306.0	-12910.0	-1919.0186	2.2322671	144948.9015625	0.001229337602853775	140800	-0.012599563003008685
284000	564	28515.829461812973	-11790.2	-11742.5	277.0190189176643	-11360.0	-12424.0	-1919.5942	2.2345157	3646.6845935058595	0.006622462272644043	141824	-1.8277065464519349
286000	568	28706.6014213562	-11870.4	-11886.5	319.9018599508293	-11298.0	-12647.0	-1863.159	2.2370214	3986.705860595703	-0.0008977648615837098	142848	-0.3100219474222419
288000	572	28893.438991069794	-12003.25	-12074.0	316.1704861554751	-11477.0	-12685.0	-1802.0083	2.229125	5236.326193847656	4.1921641677618024e-05	143872	-0.8062399913979441
290000	576	29077.88788342476	-12188.55	-12132.0	306.5669798884001	-11774.0	-12715.0	-1818.4873	2.2332025	3007.17076171875	-0.0003765922412276268	144896	0.08757313860630678
292000	580	29271.332312583923	-11942.55	-11874.0	267.0435554854597	-11493.0	-12540.0	-1846.8278	2.209432	2675.5775830078123	-0.0012256195209920406	145920	-0.47772971700130973
294000	584	29458.631462097168	-11681.0	-11708.5	184.78835688999797	-11348.0	-12043.0	-1846.1263	2.2219217	5055.23240234375	0.0003414282761514187	146944	-0.8851903308558706
296000	588	29651.876747608185	-10996.35	-11033.5	205.3339449466854	-10468.0	-11298.0	-1808.5848	2.173691	2169.2562060546875	0.0007775169610977173	147968	-0.6553399390068975
298000	592	29850.117874145508	-10562.25	-10554.0	302.4318757566474	-10088.0	-11097.0	-1802.7612	2.170376	3491.0287365722656	0.0027905454486608504	148992	-0.6271124757325186
300000	596	30045.820317029953	-10571.95	-10650.5	251.68118408226832	-9990.0	-10936.0	-1749.4127	2.1258178	150667.7925390625	0.001853066235780716	149760	-0.02477369139495389
302000	600	30238.135977983475	-10418.0	-10435.0	322.89463818468874	-9900.0	-10985.0	-1763.3445	2.1141229	165846.8527734375	0.0033995735831558703	150784	-0.0044418397005081545
304000	604	30433.516427516937	-10324.95	-10296.5	344.79886967087896	-9608.0	-11162.0	-1750.433	2.1076756	173695.5488671875	-0.0001225932501256466	151808	-0.01510522256821556
306000	608	30624.630425453186	-10338.3	-10397.5	317.7160433634511	-9798.0	-11012.0	-1763.6752	2.1039863	150379.72890625	0.0006893980130553245	152832	0.0043496872800691255
308000	612	30816.337025165558	-10393.9	-10389.0	265.98138043261997	-9815.0	-11000.0	-1778.2979	2.1452625	104497.48575683594	0.00361330796033144	153856	0.01797859265111501
310000	616	31006.759737491608	-10287.3	-10308.5	313.72030788418425	-9649.0	-10766.0	-1666.9724	2.1275175	4455.94453125	0.0015862282365560532	154880	-1.2735724918439417
312000	620	31186.00063228607	-11124.7	-11229.0	334.11313873250214	-10205.0	-11621.0	-1676.3198	2.1600049	3107.198903808594	-0.0002961082011461258	155904	-0.9596185770000745
