steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
28000	44	544.2675774097443	-22691.291585597603	-22566.9938929485	619.1727592356251	-21985.147483575518	-24238.331994379656	-2587.1553	2.1852055	10033.469663085938	0.00012028848752379417	13824	0.0890209533492281
30000	48	584.7907009124756	-22463.236913424254	-22501.897113068713	681.9992902065324	-21258.757529257426	-23590.4422438643	-2560.7954	2.1757061	10808.4198828125	0.004567332812584936	14848	0.6704077239822686
32000	52	624.8386063575745	-22689.643955810297	-22868.790492810018	587.557397050656	-21683.198137030507	-23694.444415635087	-3000.2822	2.1878996	145360.02169921875	0.0008432222716510296	15872	0.7920778458758031
34000	56	664.6449987888336	-22825.6301939703	-22913.3399660338	611.8400572175178	-21303.4149987654	-23745.19050347443	-2906.7666	2.1739223	319229.23734375	0.00750077985227108	16896	0.7084780094864406
36000	56	704.4470436573029	-22776.885120764495	-22842.552985076043	515.0846455867493	-21685.50190124156	-23413.679907760572	-2620.407	2.1969488	6850.54994140625	-0.003625461105257273	17920	0.1426868670905852
38000	60	743.5488588809967	-22926.103993344117	-23138.618575596665	639.7436269012057	-21749.548117235456	-23825.64576860963	-2549.718	2.2102349	7961.866430664062	0.002143004070967436	18944	0.43611158959485063
40000	64	783.1334080696106	-22818.01517946692	-22748.89605672149	505.060641537769	-21918.494512981128	-23957.339747157195	-1950.0105	2.2208183	12854.378422851563	-0.0031416238099336623	19968	0.4624126755425769
42000	68	823.051412820816	-23232.66404497384	-23305.87884336358	551.3149175446198	-22330.97944700787	-23980.640155000205	-3006.1716	2.2253165	9518.256215820313	0.0023441681079566477	20992	0.6227529224383066
44000	72	858.8901779651642	-22770.439711015424	-22709.67293155069	594.8611582977034	-21567.865262385676	-24114.93030137899	-3341.508	2.200395	335274.703125	0.003282933160662651	21760	0.8343949571102791
46000	76	898.9243462085724	-21915.13298554743	-21863.636159111018	602.6282880755767	-21169.873243082606	-23078.435271863123	-3292.413	2.1776571	9618.342749023437	0.000521121695637703	22784	-0.21639431444969826
48000	76	939.9189345836639	-21818.291174005462	-21721.494415704	779.2213018039748	-20732.0863510573	-24051.044359818236	-2698.874	2.1280708	11639.6290625	-0.002520272731781006	23808	0.10127949788065116
50000	80	980.3660237789154	-21681.18188177729	-21665.99055991153	569.964933904161	-20693.239085244255	-23244.305263082755	-2259.8635	2.1100056	13492.400913085938	-0.004083159528672695	24832	0.43828114802783624
52000	84	1019.3723747730255	-22256.810273610867	-22221.494601005557	647.3848824385392	-21296.150733140723	-23339.183111192764	-2338.0823	2.1806505	14739.505625	-0.007824795506894588	25856	0.3932105400274418
54000	88	1059.9304444789886	-21995.80619945106	-22013.25565505259	622.014772328451	-21076.57660720229	-23475.632562571194	-2953.9622	2.1851342	7975.4016796875	-0.003470499152317643	26880	0.5976435985711281
56000	92	1099.1239552497864	-22873.425944973613	-22894.494495483068	614.0372681106718	-21730.577704113828	-24266.770846849795	-3101.793	2.1795697	142783.7947558594	-0.0035937023162841797	27904	0.8381733740028344
58000	96	1139.5776917934418	-22836.1865993077	-22749.83361448978	669.919912080931	-21779.237219376246	-23838.541748424726	-2762.5066	2.1560364	232914.37859375	-0.0008612287975847721	28928	0.8351595364146545
60000	96	1179.8153936862946	-22858.560412147533	-22806.838546348044	595.305659997545	-21987.95991147108	-24339.08706978593	-2596.9373	2.1778424	11464.149809570312	0.0011043009534478189	29952	0.319899819179399
62000	100	1220.2442598342896	-22804.21444082346	-22814.78180622262	505.6078192531078	-22015.096506037156	-23765.746195106603	-2567.0771	2.2041855	11982.620356445312	0.0019899783469736576	30976	0.3281243301282747
64000	104	1259.8738718032837	-23701.858277700347	-23652.582643874786	702.6595330095345	-22037.182003392765	-25026.792161945425	-2120.4663	2.223608	11916.180341796875	0.0019318507798016071	32000	0.5441314820335326
66000	108	1294.7644221782684	-23227.266829072134	-23289.680883964014	501.84865230281787	-21912.686420842743	-24000.56132505374	-3074.4524	2.215668	7691.523291015625	0.003722158595919609	32768	0.9554056885029559
68000	112	1335.0185210704803	-23865.107545974643	-23893.188552010222	420.4256445806012	-22932.46615279558	-24585.775641774675	-3109.4414	2.2213128	334981.881328125	-0.0010330432653427124	33792	0.7457541682055908
70000	116	1375.5236058235168	-22549.179394419287	-22644.461355944506	598.1370248194856	-20767.233975953248	-23377.311721240523	-3091.1843	2.1885228	8405.496640625	0.009648593170568346	34816	0.14041398298658203
72000	116	1415.989897966385	-21880.427873329096	-21939.184642034044	515.3740256650739	-20379.591398643566	-23027.91970691521	-2471.042	2.1445746	12307.614829101563	-0.0023164616525173185	35840	0.3806639206276031
74000	120	1456.4583475589752	-22212.886906315205	-22188.569969945725	437.928656778073	-21449.366140712285	-22968.83399308331	-2247.9924	2.1623907	10486.773803710938	-0.0011020482890307904	36864	0.23198485491426635
76000	124	1497.2641189098358	-22030.62991194441	-22192.94818818821	809.2068439274897	-20205.06469905366	-23500.36644215298	-2412.3147	2.178827	11747.9526953125	-0.0012897064164280891	37888	0.4572832225934589
78000	128	1537.5890262126923	-22404.634534412187	-22382.344987160875	581.7542935489928	-21069.83919401775	-23410.1380593502	-2998.4255	2.1744254	11972.366459960938	0.002052455395460129	38912	0.7892837977650483
80000	132	1577.8826365470886	-23237.64221409585	-23190.341686494598	618.1020925612743	-21654.924313683747	-24324.79955734284	-3197.7737	2.2075112	124565.0771875	-0.0012942869029939174	39936	0.8365181911669443
82000	136	1617.6412806510925	-21854.601354140555	-21801.991749075925	659.7922675051415	-20634.6111152596	-22868.04059813703	-2662.8003	2.1562343	349029.015	0.0002380686439573765	40960	0.7147933324171987
84000	136	1657.616673707962	-22747.908288999966	-22856.53745850746	601.005033498281	-21758.857680313195	-23743.637158012873	-2563.1592	2.1939547	12710.785546875	0.002024754751473665	41984	0.5169649207565883
86000	140	1691.9074654579163	-23722.09722679545	-23530.16200860587	594.969362874677	-23005.91698930938	-24902.233204686967	-2525.4976	2.208518	11583.27640625	0.0001884156372398138	42752	-0.1207490168979033
88000	144	1731.067639350891	-22595.077001482932	-22549.88037266045	770.680855661805	-21429.923172094354	-23856.737391220235	-2078.44	2.1854956	12412.222670898438	0.0009279290959239006	43776	-0.05619242684001402
90000	148	1770.5226018428802	-22826.971375175428	-22780.106313968303	441.13090026228116	-22077.222003516763	-23864.301103659607	-3256.5715	2.1886396	96024.25552246094	-0.0009356228169053793	44800	0.8931861700003112
92000	152	1810.1661291122437	-23101.140850724423	-23094.029342857833	736.1376273575002	-21806.511453844854	-24323.10413981209	-3271.5405	2.20659	348538.98796875	0.0014249728992581367	45824	0.7772950420216257
94000	156	1850.051033258438	-22931.983095936866	-22893.190845017518	444.02065250861637	-22046.95082110247	-23863.786634666918	-2987.5012	2.1868458	6563.957424316406	0.0023561343178153038	46848	0.38715726455674493
96000	156	1890.663607120514	-23540.006621163826	-23448.89124385312	765.9771303084901	-21951.332815541165	-24803.20126661668	-2622.395	2.2087994	8510.24640625	0.00018677394837141037	47872	0.33174605078316977
98000	160	1930.2935025691986	-24741.268450034306	-24795.684614684375	486.9773274000982	-23945.472886829353	-25892.60796640961	-2207.9932	2.2414742	16719.767841796875	-0.002968360185623169	48896	0.5784080656943043
100000	164	1969.4289767742157	-24315.965869726304	-24281.60168984753	517.6195377688281	-23421.54423944192	-25573.384138966845	-2566.349	2.2563756	15557.720869140625	-0.007628206536173821	49920	0.469476091719085
102000	168	2008.8106136322021	-24981.39536045082	-24915.70251559404	578.0188576077486	-24055.662806477594	-26129.532368156964	-3257.1526	2.2561162	14325.681533203126	0.004358736183494329	50944	0.6519108827304687
104000	172	2049.651317834854	-24147.78945824373	-24176.22284838531	593.1369661169147	-23081.344577292	-25347.82962602571	-3518.6836	2.2411833	175916.19078125	-0.00325283519923687	51968	0.7688171756843475
106000	176	2090.697060585022	-24724.47417500273	-24778.45042843285	533.7640810336021	-23662.208870737377	-25553.366519335847	-2809.5312	2.2437217	388362.430390625	0.0032227562926709654	52992	0.5300101263261244
108000	176	2124.901825428009	-24737.994344832507	-24668.399685453238	718.6998817968746	-23704.3275107204	-25972.65954832709	-2864.9185	2.2531998	12228.883071289063	-0.00411235736683011	53760	-0.033161512801082704
110000	180	2164.0738427639008	-24890.979954630744	-24869.25874299883	664.7271297193569	-23642.32706609004	-26147.5181481962	-2790.6887	2.2685375	10907.569858398438	0.005371096655726433	54784	0.475569751035818
112000	184	2204.2120337486267	-24830.9494083355	-24781.299612163566	746.4317585472654	-23809.214391499947	-26588.193294701254	-2571.8904	2.2568822	17597.913056640624	0.00022549528628587723	55808	-0.7622234332151405
114000	188	2243.7678384780884	-23787.915614039404	-23585.996921404483	587.8632068262625	-22999.554915685123	-25201.773839372425	-3260.8394	2.248189	224869.3510546875	0.001482350379228592	56832	0.7736261521036258
116000	192	2282.990342617035	-23105.068544613616	-23182.058706616262	548.7647831498696	-22227.753564494407	-24576.066935652896	-3447.3035	2.195428	335699.10578125	0.000856352113187313	57856	0.7598754134694117
118000	196	2323.3284001350403	-21769.490044918122	-21577.54665247081	649.7082809218376	-20854.81739953219	-22765.432503513297	-2847.252	2.1719687	5148.516364746094	-0.00014808740466833116	58880	0.10483697214111609
120000	196	2364.7657787799835	-22675.68144079913	-22736.992658503543	659.109246005317	-21258.33168775388	-23710.24683345848	-2462.113	2.1939638	8899.156298828126	0.0012947597727179527	59904	0.5682265562230379
122000	200	2405.1916275024414	-22133.23409647495	-22039.898573796378	463.29341091314143	-21274.530250616597	-22947.678436357488	-1901.8872	2.1809225	11879.327719726563	0.0002558896690607071	60928	0.3294424521914441
124000	204	2445.6781220436096	-23365.413049365656	-23473.95012213656	461.8203892174228	-22246.80229781938	-24331.190416685426	-2436.626	2.2176933	14811.90630859375	-0.002360167447477579	61952	-0.7702123282584761
126000	208	2486.9622728824615	-24054.196281807654	-24123.906223731334	716.1007537902074	-22591.063425524786	-25051.049784979365	-3189.379	2.2077706	11145.221223144532	-0.00019585317000746726	62976	0.7477412566087465
128000	212	2526.9717948436737	-21913.56287028807	-21977.118874922664	830.0742759428008	-20115.420992802767	-23548.57722671588	-3318.4583	2.1839778	146564.308125	-0.00011678270995616912	64000	0.7744157753157674
130000	212	2561.4601566791534	-21833.689591651546	-21781.475445144104	589.5439650504362	-20847.121710232954	-23143.865244266235	-2352.5312	2.1510494	14123.788500976563	0.005631995331496001	64768	-0.03903663840720184
132000	216	2600.683816432953	-22871.27221302162	-22877.822290126096	552.1352906596958	-21745.224664765014	-23657.055387537635	-2451.4104	2.1903617	10831.337290039062	-0.00010860463604331016	65792	0.16411924048440318
134000	220	2640.238946199417	-23579.270346093013	-23609.33472401055	510.77038912686356	-22696.256429920173	-24421.405298326277	-2591.6807	2.21946	9576.532548828125	0.0012380892224609851	66816	0.18020437381021048
136000	224	2679.9029190540314	-23799.058090412072	-23620.88571770406	798.3919243076652	-22780.653046300875	-25729.481843256046	-2658.9795	2.2296422	10549.924150390625	-0.0018888545408844949	67840	0.034840913042178845
138000	228	2719.2904765605927	-23273.735070131097	-23331.654515293914	622.6587700844747	-21941.588957112937	-24351.02253070324	-3175.616	2.2218122	242455.0840625	-0.0015519632678478957	68864	0.7263561641645072
140000	232	2758.9809753894806	-23514.14999767936	-23407.0687599047	573.5428558609872	-22702.938883804105	-24598.04869682832	-3171.937	2.2033007	326737.60578125	0.0013785729184746741	69888	0.7446917405357645
142000	232	2799.872693300247	-23986.752315589198	-24020.165597667932	626.7246840810344	-22420.508311423877	-25426.46717868808	-2744.2842	2.2094865	8805.656447753907	0.0033518369402736423	70912	0.44590396931886767
144000	236	2839.718814134598	-24506.77138343425	-24558.83316304409	509.9403233317673	-23404.03468311004	-25441.885175687523	-2563.7815	2.2591162	6627.349938964844	0.0008671341836452484	71936	0.63992046672542
146000	240	2880.585231781006	-24142.05482965846	-24187.270259403133	633.6655751417602	-22755.592534902684	-25171.281863709726	-2035.9852	2.2366552	15720.403784179687	-0.0028939552418887613	72960	0.21858911063320952
148000	244	2921.6223759651184	-24735.158781600538	-24605.521258372915	694.7859544457283	-23938.315099604784	-26369.051421001608	-2803.647	2.2589169	11553.10091796875	-0.0011663518846035004	73984	0.2493153403857683
150000	248	2955.252618789673	-24166.977875077715	-24053.08188180418	655.217246448137	-22637.730467137353	-25624.16152216081	-3231.69	2.2473598	301193.548671875	0.0030754158832132818	74752	0.7485958435320019
152000	252	2995.4238905906677	-23072.05578271964	-22873.23429391958	771.7692627499641	-21671.290978822257	-24625.432479161605	-3431.4976	2.225088	9505.486875	0.006845192518085241	75776	-0.28852767709725224
154000	252	3035.413407802582	-24254.73987901316	-24378.75888386144	702.4542414368267	-22761.81798282187	-25631.577245672048	-2532.2825	2.2418003	6914.29388671875	-0.0040601459518074985	76800	0.5966781181244472
156000	256	3075.5204927921295	-24552.57606473161	-24548.165517126574	534.468322904198	-23687.712865212074	-25860.763524187954	-2770.564	2.2588565	8111.574033203125	-0.0016621333174407483	77824	0.293755397059169
158000	260	3114.4449260234833	-24236.45475561679	-24208.711113420337	666.05697383231	-22784.812532856413	-25176.166018078053	-2719.857	2.2478433	7626.750769042968	-0.0041455991193652154	78848	0.33980576243909266
160000	264	3153.436531305313	-23778.174590596485	-23862.958205435563	675.8888050094235	-22670.630007176074	-25236.300693327805	-2849.3716	2.2369332	11480.329360351563	0.0012512482702732087	79872	0.3612645031197528
162000	268	3192.284616947174	-24015.7727211083	-23951.143700356493	618.8554231517752	-23038.294821776075	-25422.322368273457	-3217.809	2.2370946	191631.84361328126	0.0003472631517797708	80896	0.7042528831222958
164000	272	3231.894514322281	-24811.999953654216	-24819.717184471257	716.0615256375538	-23109.206775696413	-26350.649417569326	-3123.3064	2.2410183	340843.34234375	-0.0012654754519462585	81920	0.657390995534435
166000	272	3271.7875287532806	-23975.779346397307	-24057.993117583046	680.7434515604853	-22606.750781971874	-25152.69078140597	-2869.217	2.2374084	8795.842126464844	0.002401068303734064	82944	0.4608124508282092
168000	276	3312.374772310257	-24571.72203072258	-24709.560712818507	695.7515598023043	-23138.90817710392	-25828.951204756817	-2725.3804	2.2542553	10230.485747070312	-0.000723384041339159	83968	0.34011088415088286
170000	280	3352.29669547081	-24714.2414473295	-24803.616261126183	780.086889874357	-23458.59800431637	-25875.82125729082	-2056.4563	2.2663019	13133.752475585938	0.004649067483842373	84992	0.17012008278421575
172000	284	3387.0286366939545	-24642.17549021299	-24545.55005048815	599.2268213493927	-23521.024986654036	-25745.832526652703	-3146.2288	2.2614882	9593.406220703126	0.0004843423143029213	85760	0.9462911853240875
174000	288	3426.109665632248	-23597.10309116417	-23713.99311515301	629.5696695373058	-22237.387157537578	-24447.670973283697	-3380.4668	2.2246187	216488.95203125	-0.0016212101886048914	86784	0.8330319572166025
176000	292	3465.729194164276	-23595.387039871526	-23543.331387116094	801.1270684791866	-21883.477858068676	-24929.719898339466	-3296.98	2.2239833	11312.487426757812	0.0001416875049471855	87808	-0.25478781557521435
178000	292	3504.5326311588287	-24212.155455863205	-24218.701976899145	706.7590645987129	-22565.778590660917	-25183.77045567512	-2381.702	2.2504632	10963.356611328125	-0.0037076255306601525	88832	0.3619590625234491
180000	296	3543.9452996253967	-23644.77067668644	-23728.987634209516	637.7930429792007	-22192.34722124069	-24553.491160056266	-2821.0684	2.2250216	8896.059194335938	0.005912014516070485	89856	0.049752129081537255
182000	300	3583.356137752533	-24303.31583198727	-24230.057396166783	644.7224522924064	-22694.29550355229	-25388.39704619215	-2611.9514	2.243669	9785.168266601562	0.0015629451302811503	90880	0.5077378937046504
184000	304	3623.485651731491	-25478.209512128076	-25633.478926898228	628.6834842273458	-24033.873923573243	-26716.521756733375	-3041.818	2.2576659	12966.063295898437	0.0026522967778146267	91904	0.301343458130061
186000	308	3663.318441390991	-24955.80765965289	-25014.74063873484	745.951864733397	-23843.15572512574	-26223.360107073324	-3288.745	2.2705362	179156.43529296876	0.0037734455987811087	92928	0.7576798100020009
188000	312	3704.051147699356	-23532.112975059965	-23389.99532074548	676.1928470638013	-22627.225867395464	-24819.971707091558	-3061.301	2.2212746	288049.254140625	-0.00216659989207983	93952	0.7331586697778917
190000	312	3744.464199781418	-23158.039109066212	-23088.844265970045	665.0092971759561	-22284.408713917368	-24355.36534928807	-2758.4424	2.2248154	9487.021384277345	-0.0018859036080539227	94976	0.32610262835360426
192000	316	3784.848164796829	-23291.739895381317	-23351.3075328942	538.1292010049111	-22374.22989232169	-24091.858387460205	-2634.2925	2.2119806	11079.3337890625	-0.004933411683887243	96000	0.4426190596747216
194000	320	3818.5528042316437	-24176.809305795858	-24159.707032013503	560.2562736758508	-23036.57580014872	-25351.68068706902	-2035.2135	2.2374864	18815.196318359376	-0.001116325557231903	96768	-1.061981406869167
196000	324	3857.886974811554	-25346.57120528006	-25296.572306137652	533.4340250552534	-24429.34001725896	-26481.371900497856	-3070.6099	2.2667022	12025.942084960938	0.004463510476052761	97792	0.9106239070553852
198000	328	3898.0659742355347	-25594.672790988574	-25676.07535199791	498.97863026350217	-24536.59674090583	-26279.14161970527	-3458.6865	2.2707953	276430.037109375	0.0015695338509976863	98816	0.7745319065252901
200000	332	3937.801398038864	-24741.036105178846	-24791.340300111384	720.5475841276449	-23229.866765324805	-25964.51158020022	-3455.9973	2.2548132	8982.635029296875	-0.0015624695084989072	99840	0.30866793625525724
202000	332	3977.7878923416138	-24711.08541209596	-24736.491375325175	470.4232477272225	-23737.882852176714	-25801.68753514009	-2681.2476	2.2601626	10006.93478515625	0.0034778607077896595	100864	-0.008547241486425161
204000	336	4017.492663383484	-23372.356874267552	-23421.44194664264	484.7169601824517	-22080.696377538356	-24273.781895125427	-2550.6785	2.229172	9761.5828125	0.0010449625924229622	101888	-0.006906865632358983
206000	340	4057.5210270881653	-23294.490420998936	-23171.32737070285	694.7649614202543	-21853.864190667042	-24278.490083533634	-2677.6382	2.22247	10805.738022460937	-0.0002460966259241104	102912	-1.041801171578391
208000	344	4098.013285636902	-23596.88257510413	-23441.091314374775	607.2833565177414	-22743.945482819778	-24653.054779455048	-3174.927	2.233588	11779.02599609375	-0.0008552243746817112	103936	0.6532942997360878
210000	348	4138.140868186951	-22072.480238807122	-22186.671805896793	745.7863170988928	-20541.93096428653	-23130.36908651308	-3233.6064	2.1710248	156074.1891796875	-0.005363916736096144	104960	0.7594411140118329
212000	352	4178.7028822898865	-22585.521141655398	-22677.88191371009	606.3877383005894	-21188.683208391973	-23541.46021200469	-2481.271	2.1498618	214928.4318359375	-0.0001567341387271881	105984	0.7595439265353098
214000	352	4213.570580244064	-22429.365135521926	-22330.891444408113	682.8948689245791	-21054.78382589845	-24083.873001980355	-2466.921	2.1812227	11390.107509765625	0.003094933480024338	106752	0.23432912797552508
216000	356	4253.35616517067	-22635.685383947624	-22784.245268418825	600.3624849552202	-21520.70606563069	-23643.988779157018	-2483.2383	2.182716	12844.830166015625	-0.0032079619355499744	107776	-0.343320369068713
218000	360	4293.559923410416	-23055.343210114243	-23025.178528800083	509.956468938672	-22212.337167548474	-24350.152355561735	-2092.7402	2.1901395	13501.134155273438	-0.006090617878362537	108800	-0.9960503831908194
220000	364	4333.558768987656	-23297.86171695168	-23387.507572594885	641.880362653248	-22113.508935727175	-24637.551199928464	-3091.5347	2.2127464	12028.618637695312	-0.003206218183040619	109824	0.944207628382114
222000	368	4373.228702068329	-23347.287258339333	-23406.20912893989	567.0073476164446	-21885.33221470761	-24362.43888957517	-3201.773	2.207825	243270.124921875	0.0033143851719796657	110848	0.7220259569587467
224000	372	4413.443894863129	-21502.210201278984	-21521.383722458315	529.315360369449	-20561.887983511417	-22241.104011010368	-2866.4902	2.1608458	8399.18490234375	-0.004950477564707398	111872	-0.4838729061513807
226000	372	4453.567784070969	-22826.020531697723	-22848.629084165845	559.0600016401313	-21610.243990498835	-23812.96393673643	-2424.658	2.173442	11061.547875976563	-0.004286200311034918	112896	-0.48025951257757993
228000	376	4494.053849697113	-22830.440259297462	-22740.603869297993	565.8207756038797	-21385.054487868252	-23592.43960270834	-2106.4915	2.188467	12483.366240234374	-0.0007404695730656386	113920	-1.4455326991311095
230000	380	4534.339752197266	-23610.213330501396	-23651.364002287788	518.0147127632979	-22683.744670936663	-24321.119483314917	-2551.4946	2.2165093	16588.26481933594	-0.005902470164000988	114944	0.39492285645278413
232000	384	4573.15953207016	-24348.750285378006	-24411.225238057163	602.193505904066	-23103.815322941646	-25497.668638225652	-3171.3064	2.2333822	13398.50783203125	0.0032886182563379406	115968	0.3190758912233901
234000	388	4612.995904922485	-23866.69926822169	-23760.204901865567	556.381939050464	-23034.591112402795	-24873.63336986803	-3421.764	2.226853	189267.27515625	-0.004036001414060592	116992	0.7493071992440417
236000	392	4648.295384168625	-23344.192411606502	-23349.609872611887	756.576460117163	-21791.73034212625	-24702.567746310462	-2717.1375	2.2186532	11717.474252929687	0.0022841649502515792	117760	0.5060947372678075
238000	392	4686.5497505664825	-22590.8100627237	-22426.11224918015	809.7352560497743	-21328.78978890586	-24707.72676960422	-2801.2935	2.1939144	12905.741889648438	0.0040303350426256655	118784	-0.26114334910164616
240000	396	4727.243499279022	-23284.51862281083	-23342.700302467303	597.0945686560242	-21973.4532581216	-24101.121365223866	-2628.2834	2.204809	14536.094331054688	0.002024536021053791	119808	-0.1823469555719912
242000	400	4767.285071134567	-23122.51274344197	-23218.098562340732	670.927016486025	-22010.13290385001	-24465.164327229646	-2376.507	2.2107043	18930.3459765625	-0.0012917103245854377	120832	-0.15590107602062786
244000	404	4806.9291405677795	-22315.03604292795	-22146.916732304606	848.7735533413282	-20831.340502097446	-23927.35982505018	-3340.1458	2.1652505	108533.22576171876	-0.0017139911651611328	121856	0.8558206001516393
246000	408	4847.505088329315	-23100.288790343817	-23068.760922729016	484.63549456985066	-22431.561935676564	-24498.667453824644	-3376.4802	2.1842823	198827.84640625	0.007214978784322739	122880	0.762975566561367
248000	408	4888.031898498535	-23193.60247419592	-23255.951184060938	632.0131015216901	-22277.202641428845	-24459.92158100008	-2839.6636	2.2074435	10592.150419921874	0.001546386256814003	123904	0.3569594132765658
250000	412	4928.642445325851	-24283.792905543938	-24333.038428560605	454.99001470531414	-23285.307484651657	-25088.676798476383	-2546.3303	2.2307146	9372.771279296874	-0.00483761090785265	124928	0.16183848796184963
252000	416	4968.246206521988	-24257.388682113633	-24256.836223917664	546.0749599817012	-23181.946440316427	-25328.13064649192	-2447.535	2.2481108	15244.527412109375	-0.002660878598690033	125952	0.030257753263533638
254000	420	5008.907096862793	-24134.463543991693	-24137.815694664885	606.8643076040603	-23054.264498202832	-24976.157410775857	-2856.81	2.2554693	10353.090322265625	0.0025809582229703665	126976	0.5817004500643032
256000	424	5049.033944129944	-24091.59751751551	-24255.87490343405	772.0728015473052	-22238.83860399896	-25159.312754154515	-3159.793	2.2506917	13380.551943359374	0.001405368410050869	128000	0.49621533629149606
258000	428	5084.3364107608795	-23404.17483045256	-23305.572483789387	726.3116465368296	-22373.30930192298	-25045.89703321471	-3472.4087	2.233089	11123.714404296876	-0.0013950726948678493	128768	0.3800431479354235
260000	428	5124.169062376022	-23588.64137652611	-23716.789455700924	684.901362053111	-22150.358977891432	-24626.672478297667	-2527.4265	2.2179663	10778.746005859375	-0.0009443883784115315	129792	-0.20689879120019494
262000	432	5164.921760320663	-23873.012156616012	-23926.566764390504	771.0585816710995	-22722.343302671918	-24863.272880714354	-2617.828	2.23893	11678.013427734375	0.004156251698732376	130816	-0.1829401105304913
264000	436	5204.555637836456	-24117.616888700122	-24024.45187234591	502.2156507032493	-23329.98668325953	-25228.47174905737	-2773.2268	2.230403	10050.785415039063	6.202593445777893e-05	131840	0.5754930255395595
266000	440	5243.760870933533	-23917.438892102684	-23892.402028159748	550.4619359763566	-22526.048773938503	-25021.864824726537	-2945.7058	2.238209	11970.207250976562	0.004672937337309122	132864	-0.24184972450021092
268000	444	5282.7083621025085	-24625.117284359716	-24735.59617294184	768.6928509483508	-22407.39539310343	-26229.896991682253	-3365.3857	2.2484503	215131.572578125	-0.003175258245319128	133888	0.7719538714052044
270000	448	5321.549172639847	-24087.8717802426	-23988.48258735705	532.4286336645445	-23417.999884154488	-25377.8033681145	-3481.3533	2.2414606	301616.32765625	-0.009453802844509482	134912	0.7200157846376861
272000	448	5361.089397907257	-23773.76480057522	-23770.814275567813	729.6278316159262	-22567.097375742964	-25098.437816651865	-2959.7014	2.2188866	8624.357426757813	-0.0010771434847265482	135936	0.14975583936295211
274000	452	5401.381095647812	-24580.33246525411	-24489.97895839385	796.6859080260193	-23376.087163721313	-26359.160603484583	-2675.145	2.2430449	8599.171303710937	0.0012812447687610984	136960	-0.18380809679611643
276000	456	5441.4031393527985	-23730.214168569637	-23717.655613005336	755.9121504513967	-22429.55605135294	-24873.529052155118	-2285.0466	2.246774	13276.0989453125	-0.004818549808114767	137984	0.6310730518971452
278000	460	5475.725089073181	-24845.585734657834	-24934.84791402659	545.6922072487326	-23620.721783187128	-26114.913526208147	-3104.3228	2.2527587	11453.8708984375	0.0007622570544481278	138752	0.8741635481106095
