steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
46000	88	4456.857161998749	-11401.35	-11447.0	272.9721934942324	-10934.0	-12019.0	-1852.833	2.2343369	3163.6479418945314	-0.006216819593682885	22784	-0.8784779502628262
48000	92	4653.550989151001	-11763.2	-11755.5	389.51002959859034	-11180.0	-12418.0	-1887.155	2.2413812	3858.3944775390623	0.003737864941358566	23808	-0.7517630741470671
50000	96	4858.669430971146	-11703.55	-11708.0	308.25988266908473	-11171.0	-12381.0	-1948.6229	2.2303793	3548.964880371094	0.0016117729246616364	24832	-0.6839838045161533
52000	100	5061.270973205566	-11291.95	-11338.5	237.3242230411916	-10741.0	-11773.0	-2058.7368	2.2316504	2554.065848388672	-0.0009758799895644188	25856	0.19633041777578064
54000	104	5265.125034570694	-10657.85	-10705.5	292.899169825062	-10060.0	-11170.0	-1916.323	2.180638	2204.6586401367185	0.0002391531504690647	26880	-0.9975906659491525
56000	108	5470.699879169464	-10528.9	-10547.5	263.6153297994317	-9830.0	-11024.0	-1820.8057	2.1705458	2309.1030126953124	-0.002561167944222689	27904	-0.5258830761524886
58000	112	5670.428437709808	-11329.85	-11411.0	288.3289924630141	-10547.0	-11761.0	-1758.9532	2.2125843	2895.8465625	0.0007998993061482906	28928	-0.059674038398943585
60000	116	5871.603674888611	-10467.55	-10490.5	211.11146344999838	-10050.0	-10814.0	-1741.6898	2.171431	2738.0022546386717	-0.0014356782287359238	29952	-0.4275491499877855
62000	120	6077.593139410019	-10962.95	-10987.0	325.05327093780863	-10433.0	-11794.0	-1737.9718	2.1663156	2333.988575439453	-0.003441345207393169	30976	-1.048936981806055
64000	124	6282.791443109512	-11213.45	-11219.0	262.3582273794443	-10833.0	-11703.0	-1731.5725	2.2138653	2780.7286083984377	0.0004444947652518749	32000	-0.6427413580796517
66000	128	6481.435677528381	-11035.15	-11104.0	316.9092971680997	-10396.0	-11688.0	-1771.7366	2.2075846	3846.9405029296877	0.0039046419225633143	32768	-0.16862453717300552
68000	132	6686.045520782471	-11195.9	-11207.5	273.6355432437749	-10658.0	-11746.0	-1720.4076	2.209316	4812.901921386719	0.0018962391652166844	33792	0.0685526829307943
70000	136	6889.539664030075	-10708.55	-10694.5	322.83684570904916	-10018.0	-11191.0	-1743.0342	2.1835244	2859.0944470214845	-0.0011749106645584106	34816	-0.01768756739180888
72000	140	7093.454126358032	-10884.45	-10865.0	245.45521083553265	-10449.0	-11226.0	-1765.2935	2.1845543	1813.0203387451172	0.0012647602334618568	35840	-0.15855680498471814
74000	144	7297.050162315369	-10641.85	-10589.0	264.6201398628847	-10330.0	-11164.0	-1800.9098	2.1750586	3600.0859692382815	0.0009225379023700953	36864	-0.4143544865147535
76000	148	7498.714184045792	-10494.95	-10461.5	305.05745360505455	-9926.0	-11050.0	-1775.7068	2.1508217	2656.1552209472657	-0.0005160489119589329	37888	-0.7384082466179176
78000	152	7702.191086292267	-10774.3	-10798.5	323.8339568034016	-10113.0	-11480.0	-1857.4435	2.1762922	1748.619805908203	-0.002666642777621746	38912	-0.16354531890906543
80000	156	7905.80509018898	-10655.65	-10645.5	380.75745491544114	-9940.0	-11444.0	-1812.5115	2.1730607	2439.5859582519533	-0.00036443907767534254	39936	-0.11780601567340687
82000	160	8110.205913543701	-10965.15	-11017.5	257.71389174819427	-10529.0	-11326.0	-1764.4028	2.1897602	2463.7213354492187	0.0029682957381010054	40960	0.12951847856288123
84000	164	8317.372294187546	-11266.2	-11202.0	282.6008157324242	-10905.0	-11808.0	-1760.01	2.1864967	2041.2230627441406	-0.0039817821606993676	41984	-0.9279236853430812
86000	168	8521.18583393097	-11399.6	-11427.5	374.5622567885428	-10356.0	-11967.0	-1829.9268	2.2063558	2666.6210607910157	-0.0011904403939843177	42752	-0.013003450121406024
88000	172	8729.07398557663	-10864.2	-10909.0	278.01090474636914	-10351.0	-11343.0	-1824.0468	2.1975634	2460.2729748535157	0.003150405585765839	43776	-0.9221421447311382
90000	176	8935.57359457016	-10705.95	-10664.5	296.5536207838306	-10190.0	-11237.0	-1746.3265	2.1633873	5277.879558105469	0.0006760498136281967	44800	-0.6772341360786205
92000	180	9141.744402170181	-10860.4	-10774.5	349.4805769770482	-10288.0	-11565.0	-1732.8201	2.1670365	5003.941882324219	0.000752674862742424	45824	-0.22147348420222346
94000	184	9351.366044521332	-10825.9	-10816.5	228.0112878092246	-10222.0	-11281.0	-1740.2455	2.1819277	2653.012038574219	0.0025558878481388094	46848	-0.19626450375139792
96000	188	9556.682356834412	-11058.0	-11001.5	282.9089494593809	-10562.0	-11675.0	-1744.772	2.197772	3774.0502075195313	-9.943240322172641e-05	47872	-0.3683032271817177
98000	192	9760.91535449028	-11194.1	-11132.0	296.56452213552734	-10781.0	-11701.0	-1759.1392	2.1952393	2546.927939453125	6.223506759852171e-05	48896	-0.3063907892855786
100000	196	9971.077491760254	-11061.45	-11101.0	288.7990514272219	-10530.0	-11599.0	-1751.6095	2.1733463	3813.3601538085936	0.0039493230730295184	49920	-1.0850188385056292
102000	200	10187.74749827385	-10998.2	-10917.5	350.02700647686873	-10432.0	-11881.0	-1854.8595	2.2029648	1900.1812963867187	-0.0023007469996809958	50944	0.04981010246731399
104000	204	10404.26886844635	-10589.95	-10568.5	217.10450430489388	-10215.0	-11001.0	-1993.8469	2.1877236	2831.3746337890625	0.0037824081256985663	51968	0.12458107794846052
106000	208	10621.745491981506	-10757.0	-10815.5	286.9613947994802	-10227.0	-11273.0	-1871.5166	2.1912086	2011.2958673095702	0.004152367673814297	52992	-0.1712390777463937
108000	212	10830.770731925964	-11353.9	-11419.5	317.05352362354415	-10351.0	-11769.0	-1811.4734	2.1989574	3166.9236108398436	0.006042982656508684	53760	0.16160978088239975
110000	216	11031.373633861542	-11304.65	-11317.5	379.8563821401867	-10664.0	-12120.0	-1783.1099	2.2046418	2922.4036193847655	0.0003381296806037426	54784	-0.5281706364504131
112000	220	11226.75956583023	-11127.8	-11113.5	347.0743284567215	-10308.0	-11767.0	-1789.6714	2.217417	2365.2971813964846	-0.004574238788336515	55808	-0.04016053704214828
114000	224	11427.340234518051	-10986.45	-10985.5	341.06203711039836	-10331.0	-11668.0	-1769.99	2.194745	3124.1305334472654	-0.001185283586382866	56832	-0.2425596810178241
116000	228	11632.140746355057	-11456.3	-11492.0	272.1621227368562	-10913.0	-11904.0	-1729.4738	2.2257352	3747.4605517578125	0.0024964346177875994	57856	-0.3668869710443603
118000	232	11838.408104658127	-11680.5	-11808.0	359.22233256094523	-10963.0	-12297.0	-1781.2942	2.2266748	4397.698391113281	-0.0016492922976613046	58880	-1.02366983254197
120000	236	12040.740560531616	-11456.8	-11548.5	364.34838735531827	-10526.0	-12096.0	-1802.0885	2.2386906	4194.516867675781	0.0010422095283865928	59904	-0.9263927364518316
122000	240	12238.686670780182	-11550.1	-11609.0	264.2136097534481	-10924.0	-12052.0	-1845.7345	2.2374952	2832.105164794922	-0.0013172963634133338	60928	0.04456783811693088
124000	244	12437.043709516525	-11515.9	-11536.5	358.2839068319101	-11034.0	-12410.0	-1832.0448	2.2443643	2792.2136462402345	0.000596195049583912	61952	-0.5769090505242662
126000	248	12634.083752632141	-11102.25	-11077.5	253.98774835765104	-10641.0	-11653.0	-1838.0918	2.2078302	2397.8812658691404	0.0037060893885791303	62976	-0.17501923934102281
128000	252	12834.05482172966	-11187.75	-11165.0	340.29629117795815	-10608.0	-11832.0	-1879.9	2.1922777	1961.8056323242188	-0.004241926367394626	64000	0.20815765640317618
130000	256	13029.102656364441	-11567.9	-11554.5	287.9802442054517	-11112.0	-12167.0	-1854.6675	2.2371867	4533.797861328125	-0.004788514785468578	64768	-0.7481673589290077
132000	260	13226.980783462524	-11113.3	-11092.5	219.57401341784745	-10746.0	-11575.0	-1817.9246	2.1967435	1792.9840209960937	0.004808287005871535	65792	-0.42432372877164237
134000	264	13427.69715476036	-10813.85	-10814.0	362.94501178408194	-10035.0	-11362.0	-1795.9182	2.196819	2032.865390625	0.0018674218468368053	66816	0.14757577612921446
136000	268	13625.184643745422	-10723.35	-10712.5	282.3594713350901	-10203.0	-11245.0	-1795.2863	2.183316	4620.5452172851565	0.0026931608095765113	67840	0.09659234863014587
138000	272	13822.432844877243	-11554.55	-11613.0	313.71282124026476	-11059.0	-12040.0	-1740.0375	2.2209516	3156.599013671875	-0.0005687154177576304	68864	-0.003179751979066836
140000	276	14022.319100856781	-11307.0	-11344.5	259.8550203073771	-10805.0	-11729.0	-1765.6288	2.228519	2710.483044433594	-0.0018872566893696784	69888	-0.70452946772332
142000	280	14222.32459115982	-11182.65	-11260.0	380.8338876728278	-10578.0	-11765.0	-1771.88	2.2262053	3289.255275878906	-0.006377327740192413	70912	-0.3117738485418815
144000	284	14420.93427824974	-11195.2	-11067.0	385.52419543156805	-10544.0	-11917.0	-1766.9055	2.2305791	2948.3261376953124	-0.0009031721390783786	71936	-0.4159070449631195
146000	288	14615.28657412529	-11108.6	-11085.0	322.78889956782984	-10420.0	-11661.0	-1749.6974	2.1987495	1823.9905871582032	0.0008562633767724038	72960	0.22626823668767893
148000	292	14809.593754291534	-10786.05	-10784.0	285.2397837092966	-10339.0	-11451.0	-1753.4921	2.1950302	2898.129210205078	-0.001495391670614481	73984	-2.041813532114386
150000	296	15003.925881624222	-10743.55	-10712.0	203.65747172513383	-10418.0	-11202.0	-1711.6154	2.1716998	3926.7271252441406	-0.00036153947934508323	74752	-1.4618416968853372
152000	300	15201.710813760757	-10775.25	-10662.5	317.75526414952884	-10215.0	-11558.0	-1752.611	2.1659954	3397.580950927734	0.0012137289717793465	75776	-0.9520852405599103
154000	304	15395.918763160706	-10062.4	-9991.0	339.5976566777996	-9510.0	-10692.0	-1825.1349	2.131913	2860.884376220703	-0.0032359374780207874	76800	-0.7795471334925796
156000	308	15591.797721385956	-9856.3	-9807.0	324.13416650321955	-9354.0	-10623.0	-1695.3015	2.1025736	2912.1351684570313	-0.00562387054786086	77824	-0.5521914883164565
158000	312	15791.250493764877	-10350.9	-10357.5	329.0837199510819	-9744.0	-10984.0	-1626.0322	2.126977	1677.5799188232422	0.0019606701843440533	78848	-0.5650601199786436
160000	316	15988.536886453629	-10150.95	-10202.0	313.81698907417194	-9534.0	-10812.0	-1584.8032	2.1426105	2284.0911779785156	0.0011846112087368966	79872	-0.38363783168724375
162000	320	16183.855115890503	-10540.35	-10525.5	348.0311956677084	-9912.0	-11020.0	-1541.2645	2.1358018	3454.7492443847655	-0.00022345874458551407	80896	-1.6783181907442146
164000	324	16379.967658281326	-10508.95	-10481.0	308.17296493331384	-9937.0	-11205.0	-1599.4258	2.1630692	2854.6542456054685	-0.0020515909977257252	81920	-0.6881515132435079
166000	328	16572.60254573822	-10733.25	-10701.0	334.99644538569754	-9937.0	-11431.0	-1589.3505	2.174683	1868.243427734375	0.0018704765290021895	82944	-0.36980071085954425
168000	332	16767.079146385193	-10849.5	-10871.5	310.6728690744452	-10359.0	-11485.0	-1639.6868	2.1801186	2067.533617553711	0.007514925748109818	83968	-0.1206831635091441
170000	336	16962.213500976562	-10429.8	-10426.0	318.7455015162443	-9935.0	-11008.0	-1675.6564	2.1794288	4507.620205078125	0.0012949302420020104	84992	-0.33894792954921615
172000	340	17151.891842365265	-10497.5	-10503.5	238.63372065066358	-10031.0	-10858.0	-1603.5768	2.1376977	5219.2093432617185	0.003561498075723648	85760	-2.1811340328098225
174000	344	17348.063910484314	-10555.3	-10493.0	344.44999637102626	-10045.0	-11429.0	-1720.3973	2.169728	3175.093875732422	0.002014300674200058	86784	-0.43643266774047795
176000	348	17542.620331287384	-10858.05	-10882.5	276.4021621897302	-10257.0	-11258.0	-1736.8082	2.1837883	2786.346748046875	0.0027932301722466946	87808	-0.1973785776981043
178000	352	17741.08268237114	-10982.8	-10984.0	275.22652870910383	-10417.0	-11703.0	-1795.1492	2.1673574	5011.490583496094	-0.0005248453840613365	88832	-1.568394012527655
180000	356	17936.810004472733	-10775.8	-10820.5	242.74604446882992	-10274.0	-11323.0	-1867.131	2.177233	3915.232775878906	0.003442790890112519	89856	-0.25781320221041604
182000	360	18135.203758478165	-10749.0	-10754.0	260.45809845852665	-10042.0	-11161.0	-1748.0752	2.1825914	2551.941052246094	-0.00040407707914710047	90880	-0.5764126898681203
184000	364	18327.69042277336	-10651.35	-10658.0	260.8496794384802	-10064.0	-11300.0	-1677.552	2.1607857	2606.909696044922	-0.0014692204259335994	91904	-0.4653486043655499
186000	368	18524.9229285717	-11154.7	-11239.0	424.3525222711593	-10043.0	-11631.0	-1699.4623	2.1964176	2536.2027697753906	0.0019162395410239697	92928	-0.7394400929274305
188000	372	18725.247856140137	-11490.1	-11491.0	296.0456757077582	-10946.0	-11982.0	-1722.537	2.2219486	3671.0923657226563	-0.0014398717135190964	93952	-0.4723143811468442
190000	376	18922.706031799316	-11791.75	-11788.0	290.4018767156989	-11275.0	-12472.0	-1767.1244	2.2347262	2186.6702661132813	0.0003199281170964241	94976	-0.39736802878531674
192000	380	19132.125745773315	-11943.75	-11999.5	330.34095225515426	-11206.0	-12655.0	-1782.7065	2.256981	2739.117653808594	-0.00030194319784641264	96000	-0.3176838452685329
194000	384	19333.20632123947	-11744.95	-11714.5	293.75490589408395	-11306.0	-12516.0	-1801.4436	2.2422006	4468.128930664063	-0.0024678537249565122	96768	-0.9620074261778193
196000	388	19537.385951042175	-11836.5	-11804.5	252.30401461228018	-11351.0	-12434.0	-1726.2817	2.2443502	5070.178425292968	-0.0004123393725603819	97792	-1.3341104214821913
198000	392	19748.793083667755	-10831.85	-10827.0	325.40182042644153	-10037.0	-11386.0	-1754.5778	2.1988385	6306.8165234375	0.001344332341104746	98816	-0.8469093199787086
200000	396	19957.56797838211	-11093.25	-11130.0	263.5833783993616	-10501.0	-11527.0	-1723.3523	2.1816485	3927.104833984375	0.001260407231748104	99840	-0.6337042507815411
202000	400	20163.039169311523	-10348.7	-10290.0	300.5102853130777	-9852.0	-11110.0	-1747.027	2.149913	1919.1046240234375	-0.011279958654195071	100864	-0.6696670959472348
204000	404	20370.42159318924	-10693.7	-10663.5	312.043873433478	-10204.0	-11182.0	-1761.1317	2.1282618	5184.053890380859	-0.00426068602129817	101888	0.11623157848596577
206000	408	20570.96841454506	-10564.55	-10584.0	275.50212053821406	-10070.0	-11129.0	-1868.9807	2.1401703	2457.9732421875	0.0037853286229074003	102912	0.10449043492910437
208000	412	20769.93479180336	-10949.25	-11038.5	311.22556974509325	-10208.0	-11476.0	-1725.4635	2.1760986	2471.8927697753907	-0.0007531661540269852	103936	-0.43725958927077424
210000	416	20965.00296831131	-10975.4	-11002.0	279.8993052021237	-10435.0	-11648.0	-1736.2373	2.202475	1419.6646002197265	-0.002807246372103691	104960	-0.7085318097792801
212000	420	21168.115334272385	-10695.95	-10743.0	359.618873546045	-10030.0	-11331.0	-1724.8583	2.188544	3452.424875488281	-0.00486077968031168	105984	-0.2504708466473271
214000	424	21359.432497024536	-11196.8	-11230.0	254.33827453754742	-10569.0	-11664.0	-1680.2744	2.2096095	4941.043605957031	0.00020114552229642867	106752	-0.25576415048346357
216000	428	21560.156607866287	-11320.65	-11275.0	298.1054696791583	-10870.0	-12040.0	-1686.9497	2.2234893	6662.531103515625	-0.0024319866485893724	107776	-1.359666652185373
218000	432	21753.588186979294	-11923.5	-11846.0	321.39817901426295	-11301.0	-12570.0	-1690.2766	2.2431645	4165.590363769531	-0.002678514616563916	108800	-1.482606828766205
220000	436	21947.711100578308	-11528.1	-11560.0	258.82831131242597	-10997.0	-12082.0	-1740.4573	2.23535	4285.097893066406	0.0007201184704899787	109824	-0.2683642750233275
222000	440	22139.091022491455	-11620.9	-11682.0	397.2905472665671	-10950.0	-12512.0	-1741.524	2.212501	4687.66646484375	0.004601554898545146	110848	-0.6487186564863212
224000	444	22335.104414224625	-11582.1	-11601.5	385.10708011914653	-10891.0	-12179.0	-1780.6503	2.2459943	4136.175751953125	0.0004693584702908993	111872	-0.22146143852042455
226000	448	22532.913086652756	-11605.7	-11573.5	326.5510518643053	-10870.0	-12264.0	-1819.3876	2.2144794	5315.73966796875	0.0030823875963687897	112896	-1.008091578691289
228000	452	22727.816237211227	-11775.35	-11770.5	371.4923354029769	-10733.0	-12348.0	-1788.9385	2.2201314	6423.453361816406	-0.0004894873313605786	113920	-0.24460050616539064
230000	456	22922.696969985962	-11827.15	-11910.0	346.9309464128955	-11186.0	-12697.0	-1927.5815	2.25221	3232.655520019531	0.00010098942555487157	114944	-1.051660782872541
232000	460	23116.723797559738	-11485.65	-11423.0	380.8283595974494	-10956.0	-12153.0	-2077.3623	2.2274644	1495.3859588623047	0.0033028577268123627	115968	-0.11574563241097247
234000	464	23317.631170988083	-11620.3	-11697.0	302.1223349293426	-10901.0	-12040.0	-1883.0826	2.2221997	2722.8078930664065	9.366527199745179e-05	116992	-0.41998098333509826
236000	468	23518.98831152916	-12307.95	-12289.0	219.34147254668318	-12022.0	-12917.0	-1843.1881	2.2551372	6295.885290527343	0.0028975429432466625	117760	-0.34745863297033375
238000	472	23717.54677796364	-11733.8	-11723.0	286.44474069824395	-11238.0	-12467.0	-1844.5117	2.2457922	5536.898640136718	-0.0008543794229626656	118784	-0.1357136329886115
240000	476	23918.639361858368	-11759.65	-11740.0	389.79404480882084	-10892.0	-12238.0	-1810.0505	2.2362537	3932.769797363281	0.0006733685452491045	119808	-1.1147885023462138
242000	480	24120.714473247528	-12134.85	-12137.0	286.5745562951978	-11651.0	-12674.0	-1761.8323	2.2429748	4012.953835449219	0.0005909540504217147	120832	-0.3278116744013182
244000	484	24317.79492378235	-11941.8	-11887.5	366.386997011285	-11331.0	-12529.0	-1823.9377	2.2429736	4704.442021484375	-0.0018163514882326127	121856	-0.695448295420013
246000	488	24519.21551799774	-12026.85	-12008.0	281.2667351746194	-11535.0	-12623.0	-1866.6444	2.2470834	4752.913151855469	0.003995701856911183	122880	0.13873554757487105
248000	492	24718.137149572372	-11924.75	-11907.5	282.1471946939828	-11528.0	-12610.0	-1873.3936	2.2503273	4698.944582519532	-0.0016620640270411967	123904	-1.8548841676227656
250000	496	24913.572926044464	-11425.95	-11333.0	332.1265572037262	-10653.0	-12209.0	-1890.4153	2.2151709	5232.501101074219	-0.0009858296625316143	124928	-0.0045938924966815176
252000	500	25108.718923807144	-10782.8	-10834.5	339.7362134610352	-9954.0	-11215.0	-1884.5269	2.1798944	5800.976416015625	0.003767201825976372	125952	-0.5192927880120157
254000	504	25297.249861478806	-10780.8	-10790.5	249.9858101236106	-10407.0	-11366.0	-1823.628	2.1611576	5839.754963378906	-0.0021508132945746183	126976	-0.5046755699053747
256000	508	25496.009699583054	-11092.0	-10979.0	293.3458530023634	-10727.0	-11632.0	-1793.135	2.183362	4028.855051269531	-0.0007709894515573978	128000	-1.108191482900617
258000	512	25684.70168542862	-11107.65	-11127.0	294.8330972994007	-10414.0	-11526.0	-1699.5116	2.2030134	2950.8473962402345	0.0014354817755520344	128768	-0.6590931077699473
260000	516	25879.197152137756	-11183.95	-11207.5	358.17497561652004	-10606.0	-11904.0	-1687.9003	2.1970572	4384.617220458985	0.002517469748854637	129792	-1.217267681940672
262000	520	26073.854673862457	-11310.45	-11215.5	377.6442875176809	-10614.0	-12185.0	-1702.4442	2.2019038	3639.8975830078125	-0.0026540444931015374	130816	-0.881334653834672
264000	524	26270.05595612526	-11002.95	-11071.5	336.7637739925187	-10254.0	-11638.0	-1738.5908	2.2096403	4658.587750244141	-0.006401532869786024	131840	-0.7397594110128274
266000	528	26459.74099469185	-10842.4	-10836.0	318.7195434365785	-10388.0	-11503.0	-1729.7896	2.2011633	3640.354356689453	0.0002633718587458134	132864	-0.25925733624097114
268000	532	26656.825674533844	-10794.05	-10829.0	277.5667724312381	-10335.0	-11346.0	-1694.1436	2.1547031	5179.1246337890625	-0.0002688256837427616	133888	-0.7123748317300169
270000	536	26848.31376695633	-11332.9	-11406.0	394.87931534104257	-10582.0	-12133.0	-1687.1764	2.180807	5139.378002929688	0.0023204358108341694	134912	-0.06334471906056272
272000	540	27036.217697381973	-11267.15	-11187.5	256.83975651428227	-10932.0	-11854.0	-1689.3618	2.1996748	4644.908017578125	0.003512385282665491	135936	-0.32368361119850264
274000	544	27228.56654381752	-11077.2	-11075.5	288.17348575942384	-10596.0	-11967.0	-1754.2311	2.191914	4089.6181591796876	0.006083521153777837	136960	-0.6490508484459281
276000	548	27429.121832847595	-11177.1	-11163.0	345.2815632128898	-10317.0	-11739.0	-1768.9996	2.178588	3843.9238012695314	-0.00036832427605986595	137984	-0.09948701808801874
278000	552	27622.852014541626	-11155.6	-11212.0	276.356444127012	-10666.0	-11611.0	-1814.7167	2.1860878	172500.8633203125	-0.0004536549001932144	138752	0.04713694670577773
280000	556	27825.913933992386	-11354.35	-11340.0	298.3103779269963	-10818.0	-11952.0	-1792.7748	2.1976802	132236.3346875	0.0004819837212562561	139776	0.05112422298391184
282000	560	28026.955991983414	-10995.1	-11061.0	376.0311997133944	-10245.0	-11455.0	-1858.901	2.185307	133233.89938964843	0.002361401729285717	140800	-0.017928139357437534
284000	564	28229.726434469223	-11149.4	-11183.5	331.738387731563	-10425.0	-12004.0	-1771.5103	2.1972554	5556.940407714844	0.0008733722753822803	141824	-0.2798268628841236
286000	568	28428.639322042465	-11224.45	-11214.5	262.0362520118563	-10643.0	-11882.0	-1743.2428	2.2104673	2782.1882336425783	-0.00029784745536744596	142848	-1.1644966021707517
288000	572	28628.16278409958	-11210.25	-11254.0	302.7326204320972	-10722.0	-11844.0	-1770.9604	2.1810355	4415.862932128906	0.002675212025642395	143872	-0.5720172673371899
290000	576	28827.665294885635	-11250.35	-11164.0	378.4652212346737	-10602.0	-11855.0	-1777.1115	2.2000527	3386.4994775390624	-0.004723766464740038	144896	-1.5752107910727808
292000	580	29030.610595703125	-11332.95	-11305.5	266.6810582739338	-10823.0	-11905.0	-1808.9275	2.1902106	3818.3475122070313	-0.000616825632750988	145920	-0.05831456988842132
294000	584	29227.254985570908	-11585.8	-11537.0	305.22616291254553	-10919.0	-12209.0	-1791.6074	2.2306604	6665.0262768554685	-0.0007373440265655518	146944	-0.7316401200004676
296000	588	29421.975974082947	-11831.05	-11824.0	227.90198146987387	-11424.0	-12254.0	-1826.9891	2.230676	4497.366644287109	-0.005303163528442383	147968	-0.4861488779602785
298000	592	29617.07548570633	-11578.35	-11512.5	377.69540428902843	-10979.0	-12580.0	-1824.9059	2.2150593	6209.232426757812	-0.002566734692081809	148992	-1.1328537642854637
300000	596	29801.928415298462	-11316.45	-11258.5	279.51414143681154	-10826.0	-11818.0	-1832.4945	2.178266	169012.9016015625	0.005474395481869578	149760	-0.015353160943389232
302000	600	29991.348114728928	-11123.95	-11111.5	230.99885508943888	-10733.0	-11435.0	-1794.6715	2.178642	163107.9346875	-0.005180036537349224	150784	0.012343951738480796
304000	604	30182.43303823471	-10495.05	-10558.5	237.67613413391362	-9994.0	-10776.0	-1764.5984	2.1297626	153414.09578125	-0.0037457546405494212	151808	-0.011959699242156452
306000	608	30368.650284528732	-10593.4	-10471.0	328.3043196727534	-10068.0	-11357.0	-1791.347	2.1487935	139829.22521484375	0.0016392597183585167	152832	-0.03597029489546566
308000	612	30556.602873802185	-10508.45	-10403.5	314.1195674127592	-10025.0	-11217.0	-1827.0758	2.1356566	110712.2001953125	-0.0012366773933172226	153856	-0.0174831422900108
310000	616	30751.290733337402	-10711.85	-10622.5	341.01138659797516	-10162.0	-11446.0	-1733.5355	2.1643176	4204.774240722656	0.0022184447199106215	154880	-1.2086954053790633
