steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
2000	0	184.56522631645203	-14038.0	-13943.0	431.23970620819034	-13322.0	-14673.0	-1000.2328	2.3025732	6983.905739746094	-0.001732881162315607	768	-0.03688380940755143
4000	4	367.4183533191681	-14212.2	-14193.5	295.92274952123995	-13585.0	-14758.0	-1736.1874	2.30252	5142.256499023438	-0.0011822477774694562	1792	0.1703375448214448
6000	8	551.4971969127655	-13981.2	-13991.5	327.9278803896401	-13465.0	-14759.0	-2014.5504	2.3022058	2842.8475451660156	-0.004983235411345959	2816	-0.8717191907777424
8000	12	725.480076789856	-13747.75	-13755.0	330.01289847200627	-12984.0	-14378.0	-2075.5745	2.299787	2459.5910974121093	-0.0019825405720621347	3840	0.32863118872835817
10000	16	906.1960484981537	-13242.4	-13187.5	331.61223391818726	-12717.0	-13850.0	-2092.8862	2.2878687	2858.868358154297	-0.006493156515061855	4864	0.39841139221868205
12000	20	1090.6634600162506	-12775.35	-12764.5	280.6879284149832	-12207.0	-13285.0	-2042.0555	2.2645426	2243.335322265625	0.0010384338861331344	5888	0.08201399763055539
14000	24	1273.0387346744537	-12272.4	-12346.0	286.3825928258982	-11697.0	-12816.0	-1883.3615	2.250329	3220.830965576172	0.0013041369058191777	6912	0.06898444011104254
16000	28	1461.7117338180542	-12110.3	-12103.0	350.3619331641586	-11355.0	-12717.0	-1719.3567	2.2228706	3209.064559326172	0.0020837328769266607	7936	-0.09483913631890917
18000	32	1644.59184217453	-11643.15	-11704.0	348.4821637057665	-10850.0	-12329.0	-1538.5878	2.198208	5287.2440112304685	0.0020371740497648716	8960	0.22184450049471172
20000	36	1832.3915288448334	-12098.8	-12183.5	360.46061176164443	-11353.0	-12665.0	-1495.799	2.218665	3783.5197143554688	-0.0036527130845934153	9984	0.5744940846532802
22000	40	2011.056053161621	-12165.95	-12209.0	294.43996349895025	-11587.0	-12719.0	-1433.2041	2.2231898	5403.062712402344	0.004566242843866348	10752	0.04948344634425894
24000	44	2191.1083567142487	-12324.45	-12285.0	387.1034779378493	-11455.0	-13127.0	-1445.1758	2.237232	8193.262861328125	-0.0003733859397470951	11776	0.3794889210893867
26000	48	2367.817936182022	-11836.1	-11849.5	363.56609476566695	-11214.0	-12596.0	-1585.5245	2.2208102	5643.119113769531	-0.003305814899504185	12800	0.35934470572718447
28000	52	2534.613121032715	-11932.15	-11868.5	306.6665040998806	-11570.0	-12452.0	-1703.504	2.2089365	4182.535539550781	0.0017534061335027218	13824	0.16830755379704
30000	56	2696.3480405807495	-11815.55	-11799.5	258.4540018119889	-11387.0	-12267.0	-1694.246	2.216351	3642.649697265625	-0.0029087409935891627	14848	0.481615527727143
32000	60	2871.464680671692	-11811.05	-11836.0	315.68096403272654	-11149.0	-12407.0	-1699.3245	2.22424	3796.5706640625	-0.003136062752455473	15872	0.3421384115020616
34000	64	3047.775401353836	-11648.05	-11650.5	370.31216916485334	-10936.0	-12142.0	-1746.1672	2.2173672	3505.019172363281	-0.0023145726695656776	16896	0.03495008565148483
36000	68	3226.2529294490814	-11700.15	-11719.0	346.3744969036594	-10986.0	-12337.0	-1695.2362	2.2035792	2816.4530285644532	-0.0003083572722971439	17920	0.34030437672177816
38000	72	3406.3167247772217	-11802.85	-11912.5	346.6513909421182	-10966.0	-12470.0	-1628.1781	2.2139382	2887.828876953125	0.0016028830222785473	18944	0.1074861186279833
40000	76	3592.082532644272	-11748.5	-11694.5	343.2658169008845	-10864.0	-12230.0	-1600.2385	2.2050362	3597.376916503906	0.0032418812066316604	19968	0.4728528836286784
42000	80	3778.6035158634186	-11855.95	-11810.5	299.8312639504181	-11338.0	-12383.0	-1556.077	2.2030373	3041.061552734375	0.0037504736706614494	20992	0.4178420179416408
44000	84	3957.9022085666656	-11806.7	-11717.0	333.5424063625273	-11337.0	-12504.0	-1416.5996	2.185667	3672.1486083984373	-0.0044733091071248055	21760	0.6751937611208264
46000	88	4137.911562204361	-11971.8	-11895.0	361.7526924935263	-11394.0	-12727.0	-1380.6285	2.2060492	3165.557557373047	-0.00278548926115036	22784	0.7111367045970287
48000	92	4314.296106100082	-11956.05	-11964.0	237.82777381962774	-11555.0	-12344.0	-1331.7772	2.2069232	5184.0481787109375	-0.0018693552911281585	23808	0.18051594502685286
50000	96	4490.078919410706	-12235.15	-12180.5	316.98900445814905	-11717.0	-12990.0	-1453.4696	2.236766	6139.064372558594	-0.001423828275874257	24832	0.43625639690801976
52000	100	4668.301554441452	-12623.45	-12546.5	296.99308427177755	-12199.0	-13114.0	-1548.8772	2.2523673	6104.129436035157	0.007312964275479316	25856	-0.2082676634392382
54000	104	4839.374540567398	-12592.2	-12630.0	340.1827063273654	-11881.0	-13304.0	-1736.3975	2.2549036	3996.6468139648437	-0.005811617691069842	26880	0.47299815812042534
56000	108	5007.630266427994	-12339.1	-12331.5	274.4745985754563	-11769.0	-12844.0	-1824.8488	2.2513082	3194.910782470703	0.0015873488970100879	27904	0.036625568225805316
58000	112	5196.33472943306	-12508.35	-12537.5	386.76720524448757	-11732.0	-13519.0	-1862.1903	2.2529707	2453.5583642578126	-0.0036103386618196965	28928	0.41197585721076435
60000	116	5377.225314617157	-12573.85	-12616.5	329.1826041000728	-11978.0	-13332.0	-1766.474	2.2484975	3009.0003771972656	-0.004623565524816513	29952	0.05173720125035419
62000	120	5558.93937754631	-12555.95	-12592.0	278.38830794413764	-12066.0	-13083.0	-1803.2811	2.26737	2775.842099609375	-0.0017010165564715863	30976	0.4813908394782579
64000	124	5740.1628477573395	-12902.8	-12910.0	349.40891441645306	-12367.0	-13553.0	-1726.2904	2.2739377	3800.944914550781	0.0022196646779775618	32000	0.3391556623007723
66000	128	5903.321702003479	-12376.4	-12401.0	269.36951728453846	-11671.0	-12855.0	-1721.6636	2.2506983	3259.4383911132813	-0.0017290460877120496	32768	0.6558504806650097
68000	132	6074.686131000519	-12558.3	-12562.5	278.1175631767408	-11940.0	-13229.0	-1599.1207	2.248592	2942.874208984375	0.0027965579181909563	33792	0.24562323992498292
70000	136	6235.9678428173065	-12450.7	-12514.0	346.95306826564797	-11547.0	-13016.0	-1450.1887	2.251067	4630.6370141601565	-0.004535255916416645	34816	0.26297549452297986
72000	140	6387.988105773926	-12144.65	-12136.5	280.7974124562142	-11738.0	-12729.0	-1359.2986	2.2279475	4087.9955981445314	0.0019815577752888202	35840	0.30570534862249465
74000	144	6542.986182451248	-12116.3	-12090.5	263.7351342779941	-11669.0	-12817.0	-1296.8044	2.2248704	5872.2928515625	0.004606355614960193	36864	0.12253560161790444
