steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
26000	48	2402.6561250686646	-12547.75	-12596.0	291.7807170498168	-12074.0	-12985.0	-1559.2622	2.2393901	8595.298364257813	0.0015570363029837608	12800	0.2655627331455147
28000	52	2602.061613559723	-12648.4	-12660.0	394.8437932304769	-11554.0	-13347.0	-1681.7745	2.2505233	4131.482109375	-0.003418743684887886	13824	0.14173289363972164
30000	56	2797.4341793060303	-12235.2	-12226.0	318.641127949693	-11739.0	-13098.0	-1771.7401	2.242551	3241.7921740722654	0.0024307430163025855	14848	0.1451093898573621
32000	60	2991.9855768680573	-11870.25	-11849.0	314.4430121575877	-11170.0	-12364.0	-1787.5137	2.2139747	2785.3000610351564	0.0020628191996365786	15872	0.19453791569726098
34000	64	3173.9795644283295	-11533.4	-11526.5	312.49377256952954	-10858.0	-12076.0	-1788.9146	2.18711	1905.6216540527344	0.0025469588302075865	16896	0.515165628821106
36000	68	3358.6466994285583	-12057.55	-12038.5	306.1261306957262	-11628.0	-12628.0	-1711.8119	2.2146385	2744.705914306641	0.0023627195879817008	17920	0.5058089027930603
38000	72	3533.125771522522	-11964.9	-11909.5	406.6134722183633	-11293.0	-12990.0	-1698.0813	2.2302792	3071.831955566406	0.0016796086356043816	18944	-0.013608731625702086
40000	76	3706.5065598487854	-11210.55	-11237.0	360.52045346751277	-10408.0	-11959.0	-1628.3936	2.1690605	2692.493259277344	-1.6411673277616502e-05	19968	0.49228995050213076
42000	80	3882.385159254074	-11550.8	-11575.0	235.56462963875137	-11063.0	-12092.0	-1482.4855	2.1735673	3139.9958056640626	0.004511548783630133	20992	0.37879353553564876
44000	84	4087.103349685669	-11826.05	-11806.0	345.43069607299475	-11143.0	-12796.0	-1417.1847	2.2045302	4452.906677246094	-0.004067623000591994	21760	0.5194098848955699
46000	88	4298.086663246155	-12250.5	-12308.0	324.3533648093663	-11611.0	-12798.0	-1300.3585	2.1951742	4532.627680664063	0.0008006060495972633	22784	0.16595284429966162
48000	92	4501.847283124924	-12080.1	-12100.5	394.30523842910276	-11140.0	-12599.0	-1363.3589	2.2243145	5186.108715820313	-0.004331377614289522	23808	0.4793614631158666
50000	96	4703.978502750397	-12802.15	-12753.0	316.7107720900802	-12436.0	-13651.0	-1449.7115	2.2597635	6241.117355957032	0.0069838996697217225	24832	0.5958147701251394
52000	100	4910.038265943527	-12732.2	-12838.5	350.87868648804954	-12129.0	-13332.0	-1626.0232	2.263024	3596.3657873535158	-0.0025831355527043344	25856	0.6388350321699732
54000	104	5114.07134437561	-12348.85	-12352.5	275.89610458706335	-11773.0	-12788.0	-1713.8909	2.2535095	2821.125438232422	0.0009241883456707001	26880	0.5078764672830002
56000	108	5320.167629957199	-12749.5	-12741.5	213.5443994262453	-12335.0	-13116.0	-1816.4519	2.2645273	4695.7187109375	-4.875101149082184e-05	27904	-0.2040064121480767
58000	112	5525.885978221893	-12118.35	-12192.0	354.94955534851044	-11348.0	-12904.0	-1822.046	2.2411227	3276.5204223632813	-0.007145827766507864	28928	0.3721068480827585
60000	116	5735.239579200745	-12028.8	-12141.0	394.3201477826975	-11380.0	-12783.0	-1756.8235	2.2210088	3984.529737548828	0.00013197243213653565	29952	0.16860403566763105
62000	120	5945.846255540848	-12045.6	-11979.0	271.26184669740087	-11680.0	-12627.0	-1767.4258	2.2409286	2443.4053588867187	-0.003448633812367916	30976	0.3248265720789242
64000	124	6156.692101478577	-11465.0	-11499.0	418.1383553448862	-10659.0	-12123.0	-1647.9491	2.2123392	2371.6492321777346	-0.0022040276601910593	32000	0.4857115511433455
66000	128	6365.596818685532	-11894.9	-11882.0	257.7959005022956	-11366.0	-12289.0	-1597.5024	2.215673	3354.9964147949217	0.001683254912495613	32768	0.39074654828420463
68000	132	6577.369948387146	-12189.8	-12137.0	330.2897611428327	-11568.0	-12751.0	-1538.345	2.2341845	3840.1020166015624	0.0003414059802889824	33792	0.5272863614797778
70000	136	6787.771288156509	-11661.15	-11696.5	331.5257035363369	-11005.0	-12071.0	-1431.9359	2.2071986	3932.7939599609376	-0.0032197214104235173	34816	0.024708698151037822
72000	140	7004.682791471481	-11639.85	-11647.5	301.45075097461256	-11043.0	-12487.0	-1347.495	2.1923614	5057.697062988282	0.0006503075361251831	35840	0.6998921716468112
74000	144	7216.44481086731	-11844.45	-11789.0	303.0932590543883	-11483.0	-12485.0	-1344.3159	2.2015212	7954.894279785156	-0.003647003434598446	36864	-0.2404918513560792
76000	148	7425.7791628837585	-11855.8	-11754.5	345.17052993678664	-11233.0	-12464.0	-1334.4473	2.1756434	4609.884555664063	0.0007921680621802807	37888	0.6527128383847194
78000	152	7634.682010412216	-11941.5	-11894.5	380.88270055090106	-11338.0	-12715.0	-1483.2552	2.2054522	5649.243361816406	0.004578516334295273	38912	0.3777328635514279
80000	156	7842.463110923767	-12176.2	-12137.5	399.5280900472983	-11223.0	-13002.0	-1631.1823	2.234332	5620.9186499023435	-0.0005212146788835526	39936	-0.1692408778564738
82000	160	8052.524435043335	-12178.55	-12199.5	287.0869068858125	-11518.0	-12857.0	-1760.8889	2.2356904	3148.0297790527343	0.0019475778006017208	40960	0.14256270250605163
84000	164	8263.297510623932	-12199.4	-12209.5	395.0632727471439	-11534.0	-13043.0	-1812.1815	2.227032	2985.5739172363283	-0.001864971499890089	41984	0.6107638701058934
86000	168	8468.791872024536	-12035.4	-12003.5	313.26555071242336	-11481.0	-12504.0	-1809.9984	2.2177415	3113.220059814453	0.0027296700328588485	42752	0.48669816655848586
88000	172	8680.581760406494	-12233.3	-12268.5	295.52951584713514	-11510.0	-12717.0	-1712.678	2.217896	3717.454553222656	0.0014332516118884086	43776	0.1526468656230977
90000	176	8892.818531751633	-12366.75	-12366.5	354.03120216340136	-11727.0	-13051.0	-1686.5596	2.2392821	2772.6673974609375	-0.004131635036319494	44800	0.5259191328897171
92000	180	9106.433061599731	-11744.35	-11695.0	318.7074677506004	-11097.0	-12341.0	-1639.6403	2.1951222	4322.373962402344	-0.002756475154310465	45824	0.6575946195425812
94000	184	9320.841105222702	-11595.3	-11648.5	350.5284882183352	-10980.0	-12270.0	-1477.8562	2.185265	2766.599052734375	-0.0005170560255646706	46848	0.18078541087407296
96000	188	9535.006156921387	-11519.4	-11619.5	287.7920301738374	-10893.0	-11890.0	-1392.2299	2.1446486	2745.701552734375	0.0011919283121824265	47872	0.7062839661158942
98000	192	9746.641815900803	-11644.45	-11692.5	302.2620812961389	-11142.0	-12085.0	-1224.2677	2.1498027	4260.190859375	0.004782010037451982	48896	0.3302985520415076
100000	196	9957.069411039352	-11827.65	-11858.0	357.0415389367402	-11042.0	-12398.0	-1174.1658	2.148866	6017.992800292969	0.0013267699163407088	49920	-0.35489182531198504
102000	200	10165.557235717773	-11355.85	-11406.5	295.5599992520888	-10794.0	-11963.0	-1276.6525	2.1882408	5854.516481933594	0.002510604150593281	50944	0.5671146159770484
104000	204	10377.922479391098	-11518.3	-11511.5	341.9145938296349	-11054.0	-12055.0	-1565.0244	2.183125	3525.0552270507815	0.0008669164404273033	51968	0.4382146132239353
106000	208	10587.655181407928	-11941.45	-11907.0	337.7134373836399	-11318.0	-12667.0	-1550.679	2.221142	3604.711574707031	7.651198655366897e-05	52992	-0.10683364420730168
108000	212	10793.588244438171	-12344.0	-12387.0	437.10097592878327	-11591.0	-13059.0	-1662.7413	2.2173042	3863.0870751953125	-0.0006426086369901896	53760	0.6207009435675279
110000	216	11002.6211373806	-11785.5	-11855.5	342.85634555045135	-11126.0	-12297.0	-1653.3917	2.1821134	4287.710297851562	-0.002021794058382511	54784	0.39885408703906067
112000	220	11211.356932401657	-11524.25	-11607.0	333.84772371783356	-10911.0	-12094.0	-1597.3705	2.1681035	5538.830500488281	0.0055004899390041825	55808	-0.3098564090875342
114000	224	11421.952102184296	-11856.7	-11857.0	297.15778194154876	-11279.0	-12315.0	-1573.9808	2.213087	2878.6874255371094	0.0022550842724740503	56832	0.2480278981911882
116000	228	11627.861206531525	-11910.8	-11863.5	324.9467324768298	-11182.0	-12481.0	-1590.6459	2.2002492	2933.839669189453	0.0022198361810296776	57856	0.10660555689004836
118000	232	11834.785536289215	-11645.8	-11574.5	368.07473497418397	-11162.0	-12277.0	-1475.7101	2.2028055	2577.7518225097656	-0.0026350195426493883	58880	0.6376793231642186
120000	236	12048.56683087349	-11403.1	-11421.0	251.20130321485615	-10865.0	-11721.0	-1376.284	2.1764774	1993.6523474121093	0.0005874712578952312	59904	0.5281276607819606
122000	240	12262.18197464943	-11291.8	-11359.0	309.500378368955	-10479.0	-11700.0	-1293.2875	2.1660655	2655.212486572266	-0.005429660826921463	60928	0.6779704012075138
124000	244	12482.730472564697	-11152.75	-11239.0	418.7453534699001	-10479.0	-11921.0	-1276.8064	2.1407504	4438.654494628906	-0.0017010241560637951	61952	0.6894558762388465
126000	248	12709.107891321182	-11313.6	-11223.0	349.30312578648727	-10790.0	-11974.0	-1168.3773	2.1361742	4882.281726074219	-0.002766682505607605	62976	0.4744483760075089
128000	252	12931.807715415955	-11956.85	-11943.0	312.88929856723246	-11195.0	-12628.0	-1237.6393	2.1935956	3800.5232861328127	0.0005860744975507259	64000	0.22306941831072846
130000	256	13148.777526855469	-11892.7	-11866.5	359.3888233039384	-11176.0	-12552.0	-1532.3765	2.2089531	3406.34703125	0.003463926650583744	64768	0.10489353314562677
132000	260	13361.19031405449	-11420.6	-11435.5	341.02390717244134	-10668.0	-12098.0	-1634.2532	2.1593783	2826.577940673828	-0.003566047679632902	65792	0.6649678902668585
134000	264	13564.537790060043	-12110.35	-12091.0	269.9593097994	-11651.0	-12642.0	-1624.6643	2.2194707	4204.628527832031	0.003071762602776289	66816	0.4477483904885622
136000	268	13769.272963047028	-12450.6	-12434.0	265.2677693834745	-11888.0	-12921.0	-1689.6335	2.2357876	2502.2801062011717	0.0015004879608750343	67840	0.4663348774144961
138000	272	13975.418767213821	-12328.15	-12350.0	229.4885102043008	-11970.0	-12716.0	-1731.7987	2.241144	3525.133488769531	-0.001119518419727683	68864	0.4111518504724424
140000	276	14181.703452587128	-11963.65	-11957.5	380.4085442341113	-11191.0	-12548.0	-1683.0485	2.22644	3399.2868688964845	0.0025522116385400294	69888	-0.3512532983407104
142000	280	14387.221487522125	-12060.5	-12073.0	318.16240473926786	-11549.0	-12711.0	-1562.394	2.224468	3121.057204589844	-0.0026156533882021903	70912	0.19188530154502192
144000	284	14588.09878206253	-11176.65	-11191.5	251.50751270562162	-10841.0	-11937.0	-1477.8977	2.1759512	2452.905020751953	-0.0013717148825526237	71936	0.4850590782617974
146000	288	14799.27714586258	-11144.4	-11126.5	268.827160281961	-10593.0	-11602.0	-1418.8334	2.155768	3408.689268798828	-0.006012712772935629	72960	0.37710869503076305
148000	292	15005.9366979599	-12110.2	-12051.5	261.09316748100315	-11807.0	-12660.0	-1241.5038	2.2018244	4017.4493127441406	-0.0014283069409430026	73984	0.4747908827363744
150000	296	15206.079629421234	-11615.6	-11612.0	372.3599560131369	-10867.0	-12258.0	-1176.4054	2.1742704	10233.722534179688	-0.001711189728230238	74752	0.03327102746604749
152000	300	15406.29099202156	-12514.45	-12539.5	260.24856033779463	-11914.0	-12929.0	-1251.111	2.2338414	8774.597133789062	1.4677885919809342e-05	75776	0.3974389226009385
154000	304	15611.414348602295	-12487.5	-12510.0	311.6209742282239	-12024.0	-13275.0	-1481.2042	2.2411466	7823.14609375	-0.0014419193007051945	76800	0.5033645287785389
156000	308	15818.326294898987	-12994.6	-13047.5	305.6637987965484	-12402.0	-13428.0	-1623.7678	2.2762232	5327.003471679687	0.0022899197321385144	77824	0.7260077955664384
158000	312	16022.71529340744	-12868.7	-12934.0	270.77629142892107	-12386.0	-13330.0	-1720.5155	2.2703698	2965.9687768554686	-0.0006226879172027112	78848	0.8024375541225138
160000	316	16225.804513454437	-12860.25	-12887.5	386.40568741047	-12100.0	-13512.0	-1823.5475	2.275231	3916.241025390625	-0.0015662270039319992	79872	0.11390608554603965
162000	320	16426.38459467888	-12669.4	-12710.5	315.1605104838185	-11931.0	-13142.0	-1741.571	2.2638793	2342.8583801269533	-0.00042099449783563616	80896	0.42842799159567146
164000	324	16629.281224489212	-12424.15	-12497.5	371.3005981822899	-11695.0	-13029.0	-1742.2483	2.2546542	4065.5183422851565	0.00041089963167905807	81920	0.06519366382774527
166000	328	16834.68514108658	-12240.75	-12253.0	245.119278161298	-11898.0	-12665.0	-1673.7872	2.248154	5008.503037109375	-0.0006092835403978824	82944	-0.005179192064511451
168000	332	17041.431771993637	-12115.55	-12234.5	351.7128725776782	-11285.0	-12699.0	-1585.1517	2.2276692	3585.596326904297	-0.0005551018379628659	83968	0.211109194077987
170000	336	17249.093015909195	-12155.0	-12135.5	325.45207424685276	-11622.0	-12998.0	-1484.8673	2.2177622	2769.0271374511717	-0.0007560240291059017	84992	0.4069936268442601
172000	340	17448.735130548477	-12545.4	-12497.5	344.30332404344927	-11720.0	-13289.0	-1404.8503	2.239905	4670.126706542968	-0.007697437684983015	85760	-0.11283735769297465
174000	344	17653.472900152206	-12197.5	-12238.5	372.8146851636671	-11349.0	-12815.0	-1355.344	2.2266562	9212.518911132813	-0.0033096164837479593	86784	0.20266581357201918
176000	348	17855.59640145302	-12233.7	-12252.5	337.25472178817756	-11517.0	-12687.0	-1346.2744	2.232524	7646.200375976562	-0.004140256550163031	87808	0.14525659693754256
178000	352	18058.702454805374	-12089.8	-12027.5	277.6176090274269	-11663.0	-12669.0	-1325.0565	2.2220826	8587.90659423828	0.0017362028523348271	88832	-0.08893891401620624
180000	356	18264.10081267357	-12163.55	-12132.5	361.64426763850344	-11492.0	-12775.0	-1615.0945	2.2303169	10261.732563476562	-0.0055147978384047745	89856	0.27155990896089555
182000	360	18468.217243433	-12164.6	-12136.0	349.090758821738	-11431.0	-12864.0	-1670.7205	2.2260737	4686.464108886718	0.0010545025393366813	90880	0.5517122102179546
184000	364	18673.036623477936	-11804.2	-11791.0	276.4337933489015	-11295.0	-12302.0	-1624.1885	2.1938343	3680.5983276367188	-0.0010396332293748855	91904	-0.12753349349390408
186000	368	18878.682027101517	-11586.95	-11567.5	358.7826603508328	-10646.0	-12105.0	-1578.6519	2.1578126	4076.40248046875	0.00021613981574773787	92928	-0.40305234606404783
188000	372	19084.315029382706	-11180.25	-11189.0	243.18736008531192	-10786.0	-11751.0	-1601.2324	2.1393085	1718.0682836914064	0.0014562941156327724	93952	0.3350060099212673
190000	376	19289.468319892883	-11597.4	-11567.0	299.9398887145644	-11137.0	-12076.0	-1528.3767	2.1812167	2833.95134765625	-0.000588904470205307	94976	-0.07949935033378219
192000	380	19489.75987792015	-12266.75	-12251.5	390.910256897115	-11687.0	-12994.0	-1514.189	2.201725	2090.6462133789064	-0.0006266980245709419	96000	0.5993743577655228
194000	384	19688.6602370739	-12205.45	-12150.0	250.5754377428083	-11600.0	-12668.0	-1479.6917	2.234774	4402.46796875	0.0018572200927883386	96768	0.48104367753401056
196000	388	19897.8428940773	-12615.55	-12573.5	269.9993128646227	-12135.0	-13443.0	-1427.1656	2.2403624	4084.7237182617187	-0.0007493392750620842	97792	0.1377241305093273
198000	392	20098.71164059639	-12662.15	-12633.5	304.3187862821001	-11943.0	-13220.0	-1400.4884	2.2422876	3457.7435583496094	0.0006727474741637707	98816	-0.4643898776329476
200000	396	20300.60531449318	-12645.85	-12667.0	310.99979268904923	-11916.0	-13270.0	-1435.1852	2.258545	8493.13369140625	0.0016547233425080775	99840	-0.49714374185472066
202000	400	20503.207275867462	-12610.75	-12540.5	393.0291103454646	-11976.0	-13535.0	-1432.7548	2.24412	7081.1158203125	0.0036773877777159215	100864	0.1886572843405515
204000	404	20704.031610250473	-12617.2	-12644.0	342.6204897550641	-11810.0	-13161.0	-1594.3262	2.2556894	5350.64919921875	-0.0007778347004204989	101888	0.1199899220360946
206000	408	20910.426317453384	-12302.75	-12201.5	385.3124330366613	-11733.0	-13082.0	-1744.2152	2.2263465	7450.963056640625	-0.003219679407775402	102912	0.605045563531516
208000	412	21123.204144001007	-11990.1	-12059.5	386.44764062854415	-11267.0	-12583.0	-1763.2946	2.2228673	5374.754091796875	0.001691088918596506	103936	0.3336213060065294
210000	416	21335.0923037529	-12613.35	-12637.0	330.26612475077536	-12038.0	-13354.0	-1673.3817	2.2346885	3991.2819372558592	-0.0004287057369947434	104960	0.49726701923376115
212000	420	21541.495646715164	-12085.65	-12095.5	290.209593043953	-11285.0	-12561.0	-1770.6619	2.2505183	3697.101428222656	-0.007426868882030249	105984	0.5074807582631395
214000	424	21742.522519111633	-12452.6	-12412.5	319.86895343002743	-11846.0	-13043.0	-1693.3022	2.2457662	2962.1706530761717	0.0009617879427969455	106752	0.7803864629125905
216000	428	21951.17588543892	-12691.95	-12661.0	328.1669143655565	-12045.0	-13494.0	-1642.2545	2.2552187	3181.6028564453127	0.0009256451018154621	107776	0.5938435098958721
218000	432	22160.400780439377	-12854.15	-12849.5	295.5361363602374	-12135.0	-13568.0	-1676.6853	2.2536757	3143.399921875	0.006125129200518132	108800	0.6531617617582817
220000	436	22373.51189136505	-12066.9	-12108.5	264.4971196739002	-11564.0	-12511.0	-1613.5826	2.2310548	4035.7295568847658	-0.0039844423532485965	109824	0.6601592823229333
222000	440	22578.671459436417	-12455.0	-12526.0	408.2287800267214	-11649.0	-13069.0	-1616.4485	2.2477002	7046.117690429687	-0.005864682979881764	110848	0.14512210376233925
224000	444	22778.374223947525	-12539.65	-12563.0	384.11446690304507	-11942.0	-13231.0	-1622.5413	2.2522032	6114.384721679688	0.0029543330147862434	111872	0.34132842402833985
226000	448	22981.939794301987	-11993.85	-11964.5	317.6698509624832	-11363.0	-12444.0	-1605.1212	2.2268736	5387.087265625	-0.004083658810704946	112896	0.5003215621448643
228000	452	23176.270743370056	-12073.35	-12077.5	368.1889210431886	-11358.0	-12822.0	-1575.17	2.2049143	7777.603410644531	-0.003296186411753297	113920	0.17653861438038
230000	456	23376.134563684464	-11363.9	-11384.5	319.1857898169225	-10786.0	-12077.0	-1630.7769	2.193746	6975.970378417969	0.00011122386902570725	114944	0.4239548948735131
232000	460	23579.32646393776	-11171.25	-11237.5	379.6905769314355	-10382.0	-11699.0	-1742.4263	2.1865673	5278.976577148437	-0.0015455145761370658	115968	0.606344446777275
234000	464	23782.4666159153	-11317.8	-11340.5	327.98838233597303	-10567.0	-11927.0	-1703.0298	2.1780121	3356.8609362792968	-0.0004024840984493494	116992	0.15410898655205596
236000	468	23981.292454719543	-11955.95	-11907.0	309.19155619300574	-11386.0	-12610.0	-1701.1646	2.1912901	2927.1037365722655	0.0009522341471165419	117760	0.9413912109598739
238000	472	24184.839680671692	-11728.15	-11756.0	284.4589092516379	-11349.0	-12417.0	-1745.774	2.2003212	4199.151845703125	-0.0017441512458026408	118784	0.9030919428329253
240000	476	24383.297842025757	-11785.5	-11844.5	332.71253595100285	-11190.0	-12559.0	-1745.2937	2.2063642	5305.62666015625	-0.00047972455620765687	119808	0.7578494876939823
242000	480	24585.566351652145	-12159.2	-12115.0	274.9341739398724	-11685.0	-12675.0	-1767.4237	2.2192094	6340.349951171875	0.0013156085088849067	120832	0.648963641322676
244000	484	24786.396914958954	-12311.0	-12287.5	314.83211900613753	-11674.0	-12969.0	-1794.8082	2.2290099	3801.81322265625	-0.0016762223932892085	121856	0.5762830975551372
246000	488	24986.82313489914	-12082.7	-12104.0	287.9713253268914	-11411.0	-12623.0	-1706.6895	2.2417626	4515.981948242187	-0.004689113087952137	122880	0.5197201286946103
248000	492	25187.616795539856	-12261.55	-12291.0	409.49075884438145	-11645.0	-13166.0	-1747.9897	2.2501817	4878.561879882813	0.0018231074139475822	123904	0.2775792493709327
250000	496	25389.576130390167	-12157.15	-12165.5	299.65353238979884	-11682.0	-12611.0	-1778.8445	2.2214239	5703.6530859375	-0.0013877783715724944	124928	0.33279417735107286
252000	500	25593.706290960312	-11651.5	-11619.5	290.6889276040265	-11204.0	-12267.0	-1791.8668	2.1962657	6581.970129394531	-0.003234977358952165	125952	0.5330163542645636
254000	504	25807.10943698883	-11872.1	-11812.0	349.822797246955	-11260.0	-12735.0	-1739.6143	2.2128646	6641.010109863281	0.0025070813577622174	126976	0.17593700002943602
256000	508	26024.717429876328	-11681.75	-11823.5	351.7048515894811	-10803.0	-12271.0	-1845.0322	2.2385497	9709.12640625	0.0008039954490959645	128000	0.4589469005864082
258000	512	26231.517424821854	-12400.95	-12397.5	275.25537902865864	-11887.0	-12853.0	-1746.0228	2.2474842	4299.752062988281	-0.0033159679919481278	128768	0.9576538044503564
260000	516	26445.574897050858	-12793.8	-12651.0	419.40780305468553	-12226.0	-14003.0	-1892.8595	2.2640433	3148.4993188476565	0.0026287264563143254	129792	0.9328403247893555
262000	520	26649.980001926422	-12552.45	-12474.5	262.90892459477095	-12122.0	-13123.0	-1976.9504	2.254464	2874.082258300781	-0.002025225916877389	130816	0.9326224716513336
264000	524	26854.823290348053	-12373.45	-12412.5	353.8720367887983	-11631.0	-12798.0	-1935.1237	2.2370405	3035.4582983398436	0.003126142481341958	131840	0.7447143413985409
266000	528	27065.769715070724	-12002.15	-12000.0	222.78483247058668	-11608.0	-12401.0	-1890.3186	2.223392	3468.4589184570314	-0.0008154203929007053	132864	0.7743010945234592
268000	532	27280.197184324265	-11969.6	-11989.5	248.91308988438007	-11439.0	-12600.0	-1800.2305	2.2267013	3684.809606933594	-0.0017045214027166366	133888	0.8292153588830754
270000	536	27484.27594780922	-11934.8	-11945.0	346.2607171056606	-11347.0	-12582.0	-1810.4275	2.1839135	3580.6212646484373	0.011247117687016726	134912	0.6184249460250185
272000	540	27688.29349064827	-11638.95	-11585.5	361.3747835841985	-11016.0	-12338.0	-1706.4838	2.2038817	5438.6140625	0.0020520264841616155	135936	0.4187795461406142
274000	544	27904.679847717285	-11582.45	-11622.0	290.12129496035567	-11056.0	-12035.0	-1710.534	2.169338	5083.871433105469	-0.0014620274305343628	136960	0.23835844318403077
276000	548	28114.552359580994	-12044.4	-12118.5	330.3679607251348	-11396.0	-12501.0	-1518.9006	2.2016413	4881.6791796875	-0.0013580185733735562	137984	-0.17917073737738654
278000	552	28326.56105542183	-12525.3	-12496.0	322.62640933438786	-11892.0	-13101.0	-1623.11	2.242242	46241.09370117188	-0.00205022893846035	138752	0.8007925210023907
280000	556	28544.74582719803	-11720.15	-11753.5	370.84388473063063	-10868.0	-12247.0	-1686.6045	2.1902776	75645.68724609374	0.0023288757540285586	139776	0.7224457705776591
