steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
94000	184	8665.959812641144	-12296.3	-12264.5	277.5708728841775	-11805.0	-12938.0	-1430.9246	2.224245	4135.742770996094	-0.0011471890471875669	46848	0.14312375752734774
96000	188	8840.255960464478	-11784.3	-11732.0	390.21776646272514	-11145.0	-12336.0	-1359.3225	2.2139156	3651.9596508789064	-0.002699195593595505	47872	0.4701996537605726
98000	192	9004.04024195671	-11415.2	-11473.0	287.8738027604969	-10696.0	-11968.0	-1214.0537	2.1677997	6554.653640136718	0.005150714013725519	48896	0.43407373829680973
100000	196	9172.19986319542	-11921.15	-11947.0	362.3610114672644	-11103.0	-12493.0	-1226.2383	2.1919718	5032.756669921875	0.0008579379506409168	49920	0.33609590872802386
102000	200	9346.293675899506	-11800.35	-11786.0	275.9554264159722	-11054.0	-12355.0	-1348.3483	2.208518	6429.4449072265625	-0.0016765586473047732	50944	0.0009939619351583273
104000	204	9521.578226566315	-11527.4	-11462.0	250.46050219125317	-11195.0	-12191.0	-1614.7751	2.1904242	3519.8708361816407	0.0012301088124513626	51968	0.8045895036019463
106000	208	9694.544533967972	-11582.15	-11631.5	327.7677732143518	-10766.0	-12207.0	-1607.531	2.186818	4502.584011230469	-0.0008071488328278064	52992	0.5183098141657096
108000	212	9857.675305604935	-12013.0	-12028.5	263.6259311580471	-11350.0	-12452.0	-1611.2365	2.2060914	3589.722976074219	-0.0030949820391833784	53760	0.29075900316100234
110000	216	10016.950516462326	-12080.6	-12164.0	316.4160152976491	-11485.0	-12714.0	-1697.087	2.2035358	2890.3329248046875	-0.0063110965769737955	54784	0.33243258741455195
112000	220	10179.48652434349	-12238.8	-12204.5	317.79281565858366	-11664.0	-12706.0	-1638.8602	2.220196	3130.146932373047	0.005222787465900183	55808	0.22749492657534376
114000	224	10351.926067829132	-12211.45	-12223.5	350.34952096742654	-11345.0	-12655.0	-1672.6367	2.2390416	3907.321965332031	-0.004754115934483707	56832	-0.131577989212472
116000	228	10528.624466657639	-11493.55	-11531.5	289.75370212429874	-10858.0	-11913.0	-1593.2344	2.1909003	2601.4021179199217	0.0018214793130755425	57856	0.2063338049069221
118000	232	10689.668610334396	-11412.15	-11489.0	335.37822717516696	-10710.0	-11915.0	-1449.1394	2.160836	2382.784914550781	-0.0017513841018080712	58880	0.5631351040248624
120000	236	10848.456325054169	-11401.4	-11377.0	355.60584330051955	-10664.0	-12146.0	-1419.899	2.169854	2318.8030126953126	0.003918003849685192	59904	0.1797437965130122
122000	240	11019.830335617065	-10927.8	-10943.0	285.33481717928646	-10303.0	-11373.0	-1140.9587	2.1382074	3891.3059936523437	0.006292010052129626	60928	0.0261524241754858
124000	244	11181.7506108284	-11380.0	-11396.0	243.3777657102334	-10918.0	-11873.0	-1158.3813	2.1445704	4412.625415039062	-0.002956774868071079	61952	0.4214110082084376
126000	248	11353.77301955223	-11272.9	-11300.5	269.5776228414408	-10849.0	-11648.0	-1179.377	2.1527843	4931.401525878906	-0.0006203542090952396	62976	0.44715767028310793
128000	252	11511.846250295639	-11259.65	-11181.0	363.14768273208654	-10694.0	-12023.0	-1265.5477	2.1527667	9934.620834960937	-0.001878860741853714	64000	0.13149229540915142
130000	256	11669.459106206894	-11224.35	-11249.0	297.82002247913704	-10589.0	-11776.0	-1314.544	2.1285188	4521.2301733398435	0.0007645498588681221	64768	0.6662515220988774
132000	260	11837.02663731575	-11498.95	-11459.5	361.05233255319826	-10963.0	-12077.0	-1501.0787	2.1388617	3527.8253881835935	0.002875667102634907	65792	-0.06024899456429478
134000	264	12008.851265907288	-11686.75	-11595.0	336.0765694396379	-11190.0	-12345.0	-1513.4835	2.185122	4027.2082958984374	-0.0009732656739652157	66816	0.2705738867945582
136000	268	12183.611199617386	-11968.5	-11977.5	231.29623293175584	-11448.0	-12519.0	-1536.2191	2.195528	3525.6651110839844	-0.003989169709384442	67840	0.3731870956597426
138000	272	12345.861857175827	-11853.7	-11834.5	306.43434945566366	-11423.0	-12681.0	-1553.8167	2.2070131	3239.584055175781	-7.562758401036263e-05	68864	-0.15905623820120307
140000	276	12517.141845464706	-11688.15	-11719.5	229.77959118754606	-11282.0	-12040.0	-1552.563	2.2021778	3122.0983227539064	-0.0007736941985785961	69888	0.2790843510439307
142000	280	12687.953332662582	-12398.3	-12400.0	372.9951460104654	-11511.0	-12962.0	-1504.8285	2.2210605	3928.6356872558595	1.168055459856987e-05	70912	0.42438281035444647
144000	284	12851.526375055313	-12522.75	-12545.0	336.5493433752557	-11846.0	-13020.0	-1385.9108	2.2523713	4426.934636230469	-0.002392842173576355	71936	0.37102973928396743
146000	288	13019.179022789001	-12377.0	-12425.5	295.6416750054024	-11885.0	-13026.0	-1404.1821	2.2534297	4397.10107421875	-0.0038717221096158027	72960	0.3893160922617086
148000	292	13186.899851322174	-12301.35	-12310.5	272.9775921013915	-11832.0	-12800.0	-1387.1909	2.25167	3848.131613769531	0.0015774380043148994	73984	0.3676017899727667
150000	296	13341.557435750961	-12742.85	-12797.5	304.20012024635156	-12041.0	-13248.0	-1295.434	2.2527647	9143.910146484375	-0.0003928177431225777	74752	0.19922675804376988
152000	300	13510.71158194542	-12105.95	-12104.0	313.62036638350884	-11588.0	-13008.0	-1277.2451	2.247246	7947.724829101562	-0.0064827557280659675	75776	0.3347612556449301
154000	304	13680.72035074234	-12375.1	-12399.5	379.24258310757415	-11749.0	-13103.0	-1468.796	2.2270765	5794.229465332031	0.00041452834382653235	76800	-0.08816298910101672
156000	308	13848.500516414642	-12495.8	-12536.0	313.6995881077107	-11794.0	-13074.0	-1528.175	2.2564797	2900.5058544921876	-0.007142278514802456	77824	0.001132558533188277
158000	312	14017.41812467575	-12321.95	-12330.0	306.0893359445039	-11755.0	-12991.0	-1611.1455	2.2429368	3718.132452392578	0.004786331914365291	78848	0.39900352102698966
160000	316	14187.157572031021	-12111.45	-12150.5	416.50114993207023	-11067.0	-12870.0	-1700.5374	2.2366362	3686.706044921875	-0.005252724457532168	79872	0.42012458997556124
162000	320	14356.18250131607	-12329.15	-12379.0	261.01870773849464	-11637.0	-12744.0	-1698.0787	2.2438502	2344.3706689453124	-0.0009407617524266243	80896	0.2785926495599851
164000	324	14522.644341468811	-11949.0	-11957.0	239.9129227997437	-11201.0	-12361.0	-1687.2329	2.2241542	2068.839567260742	-0.0011100286245346069	81920	0.33033616518914344
166000	328	14694.489638328552	-11802.2	-11829.0	249.2075017879045	-11424.0	-12218.0	-1600.7462	2.211805	2757.26365234375	-0.0006941686384379864	82944	0.26464345227481145
168000	332	14865.248922109604	-12076.1	-12092.0	293.61788630445307	-11502.0	-12645.0	-1486.192	2.227952	4175.368864746094	-0.002973558995872736	83968	-0.40593716757459
170000	336	15036.070801496506	-12374.7	-12362.5	334.77503837023073	-11825.0	-13109.0	-1408.1018	2.237109	4438.0664965820315	0.0021108322963118552	84992	0.22926259992226194
172000	340	15202.341465234756	-12540.7	-12572.5	296.50030620380033	-11894.0	-12934.0	-1314.1538	2.2464678	3656.291083984375	0.00044924693182110784	85760	0.3834103687497302
174000	344	15372.880595207214	-12123.35	-12165.5	286.6325862034605	-11720.0	-12715.0	-1378.3961	2.2294517	5658.950264892578	-0.004821872040629387	86784	-0.08620559953070805
176000	348	15543.492017507553	-12165.15	-12160.5	295.67679278136404	-11735.0	-12927.0	-1234.1191	2.2303839	7557.593657226563	-0.0006865572836250067	87808	0.09141798792989908
178000	352	15719.85431933403	-12171.3	-12261.5	440.19709700374705	-11347.0	-13099.0	-1351.7957	2.2158003	6397.968154296875	-0.005432140454649926	88832	0.3647058944883592
180000	356	15899.192981004715	-12066.45	-12082.5	319.28546458418185	-11273.0	-12589.0	-1533.7554	2.2197647	9123.319848632813	-0.00262334194034338	89856	0.1710119338780337
182000	360	16069.168004274368	-12243.55	-12256.0	234.41696431336777	-11913.0	-12630.0	-1579.6643	2.2238057	3873.8713500976564	-0.0026639915071427823	90880	0.23687461620516614
184000	364	16225.968342065811	-12180.35	-12140.0	257.3918321609252	-11789.0	-12658.0	-1635.979	2.2323241	3910.4500708007813	0.00011883942410349846	91904	0.6011737779010593
186000	368	16389.19341826439	-12351.5	-12395.5	260.56244831841025	-11883.0	-12803.0	-1625.4669	2.2378004	3190.596604003906	-0.007797865141183138	92928	0.10034703753118768
188000	372	16551.94163608551	-12423.15	-12329.5	335.98328200890245	-11904.0	-13152.0	-1602.6587	2.2288334	3428.094921875	-0.0006586858257651329	93952	0.5694044153429242
190000	376	16718.64045381546	-12105.15	-12214.5	230.13915127020093	-11714.0	-12419.0	-1571.694	2.2267814	2986.229317626953	0.0010518881864845753	94976	0.37706550060162725
192000	380	16884.74498963356	-11831.05	-11957.5	322.70280852756605	-11263.0	-12327.0	-1560.4573	2.2275705	2590.695927734375	0.0025353214703500273	96000	0.2950770124596276
194000	384	17043.106814861298	-11960.55	-11947.0	301.2466160543725	-11376.0	-12517.0	-1565.1681	2.2052708	3825.7290295410157	-0.0012321354914456605	96768	0.4264145949585306
196000	388	17207.60453391075	-11950.05	-11943.0	309.3533961090625	-11406.0	-12592.0	-1401.6481	2.1962862	5433.604624023437	-0.0013003663439303636	97792	0.5579864301997857
198000	392	17369.02615261078	-11916.75	-11897.0	296.32341417693215	-11418.0	-12388.0	-1380.9207	2.1871252	5245.166359863281	0.00010050336830317974	98816	0.111224936173832
200000	396	17522.877593755722	-11919.95	-11860.0	316.51731057674687	-11436.0	-12678.0	-1317.5475	2.209666	8514.044077148437	0.0026294660195708276	99840	-0.4509329892664684
202000	400	17674.865561246872	-11135.7	-11042.0	366.44064644689877	-10613.0	-12070.0	-1387.4176	2.1653528	6323.521755371094	-0.0049402636662125585	100864	0.5866135353963702
204000	404	17832.825757026672	-11252.8	-11201.5	421.6909070072908	-10382.0	-12167.0	-1525.6406	2.1557107	7713.452568359375	-0.00026057424023747446	101888	0.4067514373078459
206000	408	17993.283088684082	-11319.15	-11280.0	239.53579558892872	-10808.0	-11677.0	-1512.7245	2.1439416	4318.885754394531	0.0014474092610180379	102912	0.4129116373797215
208000	412	18156.657328605652	-12060.5	-12108.5	285.5536634974976	-11283.0	-12436.0	-1601.971	2.222753	4441.300676269531	0.0021154690720140935	103936	0.6838554427547516
210000	416	18326.037236452103	-12490.05	-12395.0	303.60820927116265	-12053.0	-12955.0	-1682.2032	2.2433383	5094.687248535156	0.003611454516649246	104960	0.21168504942264443
212000	420	18491.384318590164	-12735.4	-12697.5	297.0859170429712	-12202.0	-13246.0	-1743.9364	2.2689083	4003.5605822753905	-0.0005817963508889079	105984	0.24519521180578996
214000	424	18648.35357785225	-12593.6	-12577.5	332.5237466787344	-12103.0	-13470.0	-1734.6414	2.2600214	4924.7891137695315	-0.001040969341993332	106752	0.5506380136148976
216000	428	18805.95141172409	-11946.7	-11974.0	378.6983384950974	-11143.0	-12645.0	-1681.5238	2.2205946	4284.321262207031	0.0022464044857770206	107776	0.38948149365685336
218000	432	18961.889610528946	-12300.8	-12300.5	244.83562692248512	-11867.0	-12749.0	-1669.6008	2.2287123	3725.564865722656	-0.004535105004906654	108800	0.722916339377925
220000	436	19124.21731209755	-11785.85	-11736.0	246.96415145778377	-11330.0	-12493.0	-1653.046	2.220614	4260.3220886230465	0.0003336261212825775	109824	0.48305758821350064
222000	440	19283.228033065796	-11530.5	-11514.5	270.041614726713	-11098.0	-12036.0	-1616.4602	2.17544	5291.349169921875	-0.0015777867287397386	110848	0.4870191657224233
224000	444	19448.937719345093	-11991.7	-11904.5	262.257025393832	-11708.0	-12667.0	-1593.1963	2.2059677	7153.5503125	-0.0065770942717790605	111872	0.242678235731125
226000	448	19600.16193294525	-12356.25	-12299.0	308.0604648441601	-11810.0	-12851.0	-1537.3245	2.2332134	8129.16337890625	0.0008742201700806618	112896	0.10396798556807152
228000	452	19765.023002147675	-12348.25	-12266.5	316.4403785200219	-11787.0	-13256.0	-1541.9705	2.2414298	7399.997536621094	0.006432537473738193	113920	0.34936199892554864
230000	456	19932.713735103607	-12294.3	-12347.0	252.53495849715122	-11583.0	-12751.0	-1608.6163	2.2339466	6488.831997070312	-0.005027339467778802	114944	0.5677930034790648
232000	460	20098.92297768593	-11953.6	-12003.0	263.60045523481176	-11425.0	-12384.0	-1925.604	2.212221	5526.437463378907	-0.0006628600135445595	115968	0.6487157101003017
234000	464	20269.42060637474	-12483.05	-12558.0	291.6561557003293	-11882.0	-12906.0	-1879.1173	2.2443237	4817.416823730468	-0.002283118311315775	116992	0.74780920511028
236000	468	20432.678015470505	-12670.0	-12718.5	342.3437792013968	-11899.0	-13159.0	-1941.1643	2.2598608	3420.4808129882813	0.00034510931000113486	117760	0.8670960622807694
238000	472	20599.265371084213	-12537.65	-12521.5	280.17912973103853	-12029.0	-13056.0	-1890.815	2.26008	4103.863298339844	0.0028793376497924326	118784	0.6929139644692826
240000	476	20770.099050283432	-12174.9	-12185.0	353.08652585002744	-11487.0	-12783.0	-1872.9546	2.244067	4484.469814453125	-8.475559763610363e-05	119808	0.6975281891997464
242000	480	20933.664408683777	-12330.95	-12354.5	287.6760742296977	-11592.0	-12812.0	-1818.6337	2.2447143	3007.8037426757815	0.005533572593703866	120832	0.7303571407609084
244000	484	21091.497411251068	-12216.9	-12158.5	276.91322980692934	-11840.0	-12838.0	-1618.5276	2.231556	3947.2262719726564	0.0010482398606836796	121856	0.41566749282541393
246000	488	21251.808695554733	-11478.65	-11433.0	330.504602245208	-10811.0	-12018.0	-1724.3575	2.194702	5606.293132324219	0.002039835937321186	122880	0.5174179880756726
248000	492	21416.86325287819	-11426.25	-11385.5	220.25221786325832	-11143.0	-11908.0	-1629.9635	2.157994	3474.3964111328123	0.003956611743196845	123904	0.3032357075197505
250000	496	21584.981865882874	-11806.3	-11892.0	368.0014445051741	-11164.0	-12428.0	-1624.6859	2.212215	7418.38947265625	-0.001209323015064001	124928	0.19981320888917609
252000	500	21754.15458536148	-11531.0	-11559.5	282.84327071626376	-11022.0	-12158.0	-1684.4192	2.2027764	9289.419306640624	0.0013300535222515464	125952	0.45399889951524053
254000	504	21917.812107801437	-12209.9	-12238.5	302.2358611903519	-11623.0	-12718.0	-1620.3633	2.2045777	8836.0616796875	-0.0008543788269162178	126976	0.2901026745490478
256000	508	22082.18645977974	-12448.15	-12468.5	374.63094471338337	-11604.0	-13011.0	-1764.8291	2.2519667	8957.736254882813	0.005692768860608339	128000	0.5376850270280304
258000	512	22238.345214366913	-12102.85	-12125.0	270.68651026991586	-11624.0	-12803.0	-1835.9769	2.2333436	4890.739213867188	0.0003901837021112442	128768	0.9379943095892573
260000	516	22403.2969892025	-12460.8	-12428.0	284.0962772315789	-12069.0	-13143.0	-1814.7015	2.246467	3472.723762207031	-0.0001880994811654091	129792	0.9096253822287357
262000	520	22572.667165994644	-12945.5	-12871.5	360.3849549987814	-12524.0	-13783.0	-1905.9965	2.2705088	4357.903315429688	0.0027710988838225603	130816	0.8676522726604369
264000	524	22732.558563947678	-12526.1	-12509.5	338.7981700068641	-11968.0	-13138.0	-1987.8564	2.2568548	3278.052012939453	0.0023541465029120446	131840	0.8058410260506155
266000	528	22905.54999947548	-12845.35	-12891.5	194.17308475199457	-12388.0	-13179.0	-1803.5112	2.2681866	3513.019621582031	-0.001573273539543152	132864	0.46771315655063095
268000	532	23075.016278743744	-12455.6	-12438.0	249.31472395136907	-11941.0	-12945.0	-1885.6863	2.269057	4270.366818847656	0.0007074782438576221	133888	0.5827642559661819
270000	536	23262.353761672974	-11896.4	-11907.0	251.69747923376502	-11324.0	-12280.0	-1811.9529	2.2121801	4353.390812988281	-0.0005184513609856367	134912	0.46329087288664783
272000	540	23449.208669662476	-12226.65	-12150.0	318.597299853097	-11645.0	-12772.0	-1748.1244	2.2248476	4722.12013671875	0.001722530387341976	135936	0.03892761709928705
274000	544	23636.834853887558	-12254.6	-12326.5	335.47976643042205	-11347.0	-12640.0	-1671.3347	2.2466478	4713.492878417968	0.0010971145145595074	136960	-0.3816965774681369
276000	548	23827.20161008835	-12702.05	-12708.0	292.1415437402688	-11996.0	-13236.0	-1741.5118	2.2521892	4760.431474609375	0.0009074018849059939	137984	-1.3452061700044813
278000	552	24008.205644607544	-12309.25	-12292.0	381.85790619851747	-11810.0	-13281.0	-1732.5565	2.236733	58390.838125	-0.00034532248973846437	138752	0.8289170594910469
280000	556	24182.26822590828	-12196.65	-12221.5	319.5930430373833	-11554.0	-12907.0	-1695.7113	2.2301855	33776.762802734374	0.0029331227764487267	139776	0.9060450218549617
282000	560	24351.536451101303	-12212.0	-12252.0	285.0355471829693	-11698.0	-12638.0	-1765.8114	2.2405362	63872.3108203125	0.002316242167726159	140800	0.8723518693604626
284000	564	24519.188463449478	-12322.35	-12314.0	327.82573596027316	-11800.0	-12858.0	-1877.2966	2.252549	3806.7091674804688	0.0015708631835877895	141824	0.9605592379364999
286000	568	24685.454270362854	-12267.55	-12301.5	320.46322968313757	-11415.0	-12851.0	-1927.4102	2.236058	4480.712824707031	0.003949942979961634	142848	0.8754161179478305
288000	572	24859.6226541996	-12351.95	-12268.5	341.54501514210546	-11755.0	-13202.0	-1938.8966	2.245812	3623.0090710449217	0.0005559865571558476	143872	0.795887312001314
290000	576	25038.782850265503	-12729.1	-12734.0	356.09296538965776	-12148.0	-13314.0	-1906.3629	2.2625673	4139.553386230469	-0.005773040596395731	144896	0.852143857789317
292000	580	25224.874497890472	-13053.95	-12925.5	419.8898947155201	-12282.0	-13988.0	-1887.2617	2.2758489	2402.520946044922	0.0017958037741482259	145920	0.6870679402045947
294000	584	25400.501811504364	-12974.5	-13041.5	369.6898415528461	-12285.0	-13572.0	-1894.7981	2.27486	3530.6478442382813	-0.005782006364315748	146944	0.6305126525399355
296000	588	25574.970913410187	-12704.15	-12663.5	296.054453561645	-12002.0	-13214.0	-1828.4742	2.2608461	4817.512697753907	-0.0008832797035574913	147968	0.49499343586379896
298000	592	25744.800872325897	-12749.75	-12789.5	409.2422876487717	-11853.0	-13456.0	-1859.7809	2.2599297	4688.997241210937	0.006486831270158291	148992	0.4910127772571298
300000	596	25908.028997659683	-11952.3	-11930.5	341.12786613326034	-11213.0	-12575.0	-1807.3608	2.2323976	84821.60083984376	0.0005867861211299897	149760	0.7491843543697334
302000	600	26074.44072651863	-12009.15	-11966.0	325.16510381165153	-11526.0	-12542.0	-1779.0029	2.215435	58905.696796875	0.004844707492738962	150784	0.8475570135275011
304000	604	26245.957914114	-12244.8	-12149.5	310.1430230342803	-11801.0	-12848.0	-1711.9476	2.2388515	62340.43360351562	-0.0016494047269225121	151808	0.8267650986052887
306000	608	26431.355394363403	-12442.25	-12406.5	361.3675596368533	-11756.0	-13305.0	-1758.772	2.2426841	46290.79099609375	-0.006733463052660227	152832	0.8287503303021724
308000	612	26605.717121124268	-12461.4	-12496.5	287.015202238121	-11958.0	-13024.0	-1872.5918	2.247728	56834.912216796874	-0.002772727385163307	153856	0.8846983137083824
310000	616	26796.49831724167	-12286.2	-12332.5	365.7351069025951	-11565.0	-12879.0	-1908.4672	2.253853	2507.198053588867	0.005639566034078598	154880	0.9473059073626098
312000	620	26979.884825706482	-12088.45	-12064.0	301.35160003242936	-11656.0	-12660.0	-1971.6005	2.2277813	3490.9919384765626	0.00030823037959635256	155904	0.9346015896371671
314000	624	27152.623004436493	-12150.7	-12154.5	271.4384877492117	-11761.0	-12864.0	-1977.7795	2.225171	3733.7204724121093	-0.0039335407689213755	156928	0.8842319863625538
