steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
66000	128	6745.913541555405	-11710.1	-11730.5	306.0388520226941	-10805.0	-12400.0	-1762.8123	2.2215474	4996.595627441407	-0.0007683951407670975	32768	-1.183734103074439
68000	132	6948.919756650925	-11598.4	-11605.5	272.95852779266096	-10904.0	-11980.0	-1810.1545	2.230247	2837.9757958984374	-0.0018360302969813347	33792	-0.2292142378643962
70000	136	7150.174911737442	-10981.45	-10949.5	380.6146656189308	-10192.0	-11738.0	-1858.9978	2.1996293	3104.743377685547	0.0006826665811240673	34816	-0.3523567721702108
72000	140	7352.066416978836	-11080.2	-11101.0	334.2291366554892	-10396.0	-11950.0	-1808.242	2.1909282	3989.7076318359377	0.0014971351064741612	35840	-1.295587908621064
74000	144	7552.88876247406	-10669.65	-10726.5	286.1856730755127	-10180.0	-11086.0	-1779.3018	2.1622188	2806.8985620117187	0.0026881840080022813	36864	-0.18404763937175073
76000	148	7756.016870260239	-11078.4	-11036.5	285.0513157864369	-10529.0	-11493.0	-1816.5344	2.193824	4065.005029296875	0.0021179777663201094	37888	-0.05464455048457095
78000	152	7954.077979326248	-11250.8	-11371.5	335.44339862965035	-10506.0	-11709.0	-1932.0988	2.203016	2931.5985693359376	0.0006032112054526806	38912	0.25552856542475755
80000	156	8152.891692638397	-11039.7	-11046.5	425.0089906169788	-10105.0	-11785.0	-1902.3545	2.2211707	2499.137216796875	0.0017655856581404806	39936	-1.0779374819752916
82000	160	8349.898703098297	-11197.6	-11106.0	404.7038423341197	-10434.0	-11909.0	-1818.2968	2.1972234	3131.6500659179687	-0.0017944114841520786	40960	-0.41828146238168906
84000	164	8557.038965702057	-11689.8	-11677.5	338.1174819185594	-11041.0	-12323.0	-1854.8263	2.2401109	3970.099440917969	-0.006447684187442064	41984	0.03538972865444956
86000	168	8761.088121891022	-11086.0	-11071.5	298.1580294513562	-10471.0	-11535.0	-1833.2144	2.2058327	4183.0763647460935	0.0015884842909872532	42752	0.2772535811816891
88000	172	8974.775947332382	-11096.25	-11085.5	276.70407430473824	-10721.0	-11772.0	-1800.9045	2.1844537	3284.2021545410157	0.0025925220549106597	43776	-0.5643648008089528
90000	176	9187.094054937363	-11486.65	-11526.5	365.73549185169327	-10711.0	-12260.0	-1831.1008	2.2088962	3353.4892700195314	0.004198697684332728	44800	-0.0958299057940557
92000	180	9397.155986309052	-10461.45	-10474.0	375.6607477078502	-9756.0	-11228.0	-1808.5955	2.1425712	3492.494724121094	6.348975002765656e-05	45824	-0.5013619526762354
94000	184	9589.736157417297	-10461.25	-10500.5	339.78288346345056	-9651.0	-11000.0	-1749.0105	2.14666	2370.6994616699217	-0.001265097688883543	46848	-0.17397810044513728
96000	188	9782.40392613411	-10694.5	-10786.0	307.7342496717787	-10123.0	-11247.0	-1720.0995	2.1694658	2392.0039642333986	0.0004699350520968437	47872	-0.6545152965573149
98000	192	9978.793424129486	-10392.55	-10389.0	263.7633458833485	-9936.0	-10917.0	-1701.69	2.1378808	2164.699228515625	0.00038984904065728185	48896	-0.5890291013215363
100000	196	10177.433459043503	-11074.5	-11025.0	314.82384381043784	-10574.0	-11661.0	-1667.9814	2.1435628	3708.05751953125	-0.0003361443243920803	49920	-1.071727435235728
102000	200	10371.513643980026	-10921.2	-10888.0	445.05169421800406	-10276.0	-11999.0	-1779.9202	2.177949	3281.78462890625	-0.003453932972624898	50944	-0.09542976350558896
104000	204	10566.871541976929	-10720.5	-10633.0	319.9102670240023	-10263.0	-11180.0	-1879.358	2.1865711	2642.1674487304685	-0.005029020793735981	51968	-0.025947280436728226
106000	208	10760.554264068604	-10978.5	-10917.0	357.5549276905431	-10296.0	-11693.0	-1804.947	2.183701	2584.27265625	0.002559518739581108	52992	-0.1576659000074505
108000	212	10953.79289984703	-12029.2	-12097.5	385.3865591844116	-11011.0	-12527.0	-1784.707	2.2345698	5136.604523925781	0.0034029224794358015	53760	-0.4451091762771131
110000	216	11150.231806278229	-11916.3	-11943.0	325.0038218398767	-11386.0	-12620.0	-1861.8846	2.2506905	2872.72982421875	-0.002163641024380922	54784	-0.10170993473715373
112000	220	11346.719097614288	-12120.65	-12032.0	321.03275369869726	-11416.0	-12621.0	-1889.3148	2.2391741	3883.3656713867185	9.74038802087307e-05	55808	-0.15095905866417203
114000	224	11540.756828546524	-11843.1	-11880.0	274.1570621684623	-11389.0	-12311.0	-1873.141	2.2401593	4303.412309570313	-0.0035097416676580905	56832	-0.1538254232321723
116000	228	11734.857437849045	-11464.55	-11479.5	302.571518296436	-10902.0	-12074.0	-1850.4158	2.2140803	1980.679031982422	0.003973531648516655	57856	-0.04786736367692224
118000	232	11926.250557661057	-11442.55	-11382.5	370.9534621116665	-10922.0	-12394.0	-1826.9968	2.2252808	3286.911951904297	0.0015968382358551025	58880	-1.1329146691258138
120000	236	12121.22559762001	-12150.2	-12228.5	331.45637166268125	-11549.0	-12752.0	-1837.758	2.2429903	4018.767530517578	-0.0010179673880338668	59904	-0.5298690704524416
122000	240	12316.609896421432	-11503.55	-11509.5	283.02565905622504	-11099.0	-12228.0	-1899.3629	2.2415586	2467.558262939453	0.002962730582803488	60928	-0.6394783458612647
124000	244	12510.08072400093	-11192.5	-11200.5	330.5885501249011	-10603.0	-11745.0	-1910.1781	2.2203515	4301.644919433594	-0.003603739123791456	61952	-0.1579918833306504
126000	248	12697.997334957123	-10610.75	-10583.0	253.88929933297598	-10178.0	-11044.0	-1869.5988	2.1646292	1963.0792517089844	0.0034378383215516806	62976	-0.14214551429140543
128000	252	12885.98442530632	-10605.65	-10601.0	377.3255295671867	-9857.0	-11492.0	-1866.9791	2.1835868	3132.7370471191407	0.0010901778098195791	64000	-0.2504310694117986
130000	256	13071.657505989075	-10897.7	-10864.5	273.9990587767161	-10543.0	-11553.0	-1805.8604	2.1658688	4060.9594213867185	-0.0016945679299533367	64768	-0.2184974234196717
132000	260	13261.305119991302	-10752.8	-10782.0	288.23995851410075	-9818.0	-11188.0	-1826.5654	2.180498	3120.490145263672	-0.00205216184258461	65792	-0.8554326051353547
134000	264	13454.263960123062	-10667.05	-10670.0	278.5737122520622	-10142.0	-11339.0	-1699.144	2.136544	3583.692506103516	-0.004290239606052637	66816	-0.5831368857029651
136000	268	13650.380877494812	-11317.5	-11292.5	341.3191900167411	-10902.0	-12493.0	-1757.1753	2.1846204	3681.072802734375	-0.000778734739869833	67840	-0.19462819898906414
138000	272	13845.891194105148	-10927.9	-10928.5	226.27275110966596	-10442.0	-11483.0	-1783.9392	2.1659908	3693.4428076171876	-0.00023954832926392555	68864	-0.24201856347121753
140000	276	14044.374436616898	-11691.25	-11717.0	343.8337840478035	-11114.0	-12210.0	-1729.622	2.1924088	5762.737145996094	-0.00492515929043293	69888	-0.15631648897676165
142000	280	14241.660140275955	-11253.45	-11322.5	282.7080463546876	-10689.0	-11608.0	-1750.9044	2.1689405	3297.918690185547	0.004033375792205334	70912	-0.35218999358474923
144000	284	14443.828868627548	-11166.85	-11200.5	317.75731802414043	-10652.0	-11878.0	-1744.2886	2.209143	3191.1438220214845	-0.0016779080498963595	71936	-0.7388438118157274
146000	288	14635.320950508118	-11145.65	-11062.0	274.7382055320071	-10714.0	-11624.0	-1720.9423	2.1868155	2074.3201501464846	0.001257238555699587	72960	0.12550616720395846
148000	292	14828.848256111145	-11151.5	-11173.5	329.4704682876513	-10507.0	-11892.0	-1741.66	2.180756	2650.4761206054686	0.0038115534745156764	73984	-0.046243608485865506
150000	296	15016.778073072433	-11361.5	-11345.5	271.3390770545999	-10846.0	-11922.0	-1777.0723	2.2166855	3406.3619128417968	0.000797960665076971	74752	-0.8124661250970775
152000	300	15215.332891702652	-11134.05	-11096.5	349.0583535893767	-10545.0	-12005.0	-1811.3875	2.202208	3108.096590576172	0.000404279213398695	75776	-0.3596941900461659
154000	304	15413.77961063385	-10725.65	-10802.0	404.23967291434263	-10087.0	-11309.0	-1839.5505	2.16854	5203.627124023437	-0.0010168769769370557	76800	0.4758716658574258
156000	308	15606.60340833664	-10408.45	-10376.0	279.570624727503	-9969.0	-10960.0	-1729.811	2.1483197	6156.132116699218	0.0016647020447999239	77824	-0.6171395400555693
158000	312	15800.376970767975	-10911.15	-10867.5	312.6000092601945	-10329.0	-11590.0	-1665.0796	2.1730046	4108.526589355469	-0.0019357207603752614	78848	-0.3577639409462594
160000	316	15999.581327676773	-11350.4	-11325.5	303.0675450161321	-10946.0	-12003.0	-1663.5804	2.1782866	2868.8059692382812	0.00037639856338500977	79872	-0.12549384564420918
162000	320	16198.745735168457	-10905.1	-10904.0	262.09899696589133	-10381.0	-11512.0	-1684.1012	2.1710336	2927.4314196777345	-0.0029414906166493893	80896	-0.10031465605310963
164000	324	16400.41353750229	-11531.6	-11522.0	334.7092060753318	-10860.0	-12034.0	-1690.8398	2.2064683	2917.1626708984377	-0.0004925452265888453	81920	-0.9413856230963293
166000	328	16610.225919485092	-11718.5	-11650.5	370.50726251849284	-11164.0	-12570.0	-1728.1365	2.23329	2763.1294299316405	-0.0018258454464375974	82944	-0.026829561112955203
168000	332	16814.185755968094	-11715.8	-11783.5	233.36183785790908	-11269.0	-12033.0	-1751.0159	2.232304	4013.0155590820314	0.0025776836276054384	83968	-0.26260524966684096
170000	336	17020.744715213776	-11591.3	-11624.5	232.18302671542733	-11126.0	-11996.0	-1801.7853	2.243771	3096.812517089844	-0.0009443379193544388	84992	-0.017169486155293123
172000	340	17219.63805937767	-11691.0	-11645.0	335.68437556728793	-11061.0	-12344.0	-1826.8383	2.2188828	4597.342946777344	-0.0011762911174446344	85760	-0.34887381135911344
174000	344	17421.2561750412	-11596.6	-11585.5	371.5189872600549	-10937.0	-12261.0	-1846.9786	2.2234156	2154.526151123047	-0.006818953361362219	86784	0.12518355365129974
176000	348	17622.526727437973	-11955.3	-11944.5	279.91485547535603	-11407.0	-12465.0	-1835.8822	2.2432654	4302.533973388672	-0.0016003603115677834	87808	-1.038509297670453
178000	352	17828.786726236343	-11970.6	-11939.5	390.4336859927621	-11359.0	-12628.0	-1907.8798	2.2453263	2904.2049731445313	-0.0025165244191884995	88832	-0.7040255088098986
180000	356	18027.517537355423	-11053.05	-10928.0	318.7053539424447	-10611.0	-11743.0	-1986.6425	2.1897447	3460.4533532714845	0.0008628790266811848	89856	0.03006864206481019
182000	360	18234.871319770813	-10659.3	-10724.0	334.49728187079097	-9889.0	-11327.0	-1849.4668	2.1832592	2867.5363903808593	0.00084943319670856	90880	-0.1128380222840859
184000	364	18434.429998874664	-10563.6	-10512.5	375.5891372231098	-10059.0	-11441.0	-1700.9043	2.1441169	3042.4289428710936	0.0016532356385141611	91904	-0.6898796924491648
186000	368	18628.773750782013	-10759.8	-10722.0	330.8799432454395	-10311.0	-11425.0	-1672.7185	2.1750302	2514.1189001464845	-0.004893803857266903	92928	-0.6850268680427096
188000	372	18824.748539209366	-11087.35	-11115.5	276.0040569877266	-10574.0	-11505.0	-1676.17	2.1894028	2981.2478845214846	-0.006108275032602251	93952	-0.3737505948986115
190000	376	19017.283900260925	-10812.2	-10802.5	248.23537217729466	-10343.0	-11285.0	-1634.0546	2.1869	4178.672082519532	0.004098497442901135	94976	-0.6903929627426357
192000	380	19209.25355029106	-11841.9	-11882.0	268.63493130229637	-11338.0	-12372.0	-1625.6655	2.2248857	3069.3667822265625	-0.0015490693226456642	96000	-0.0755834400981168
194000	384	19396.7043697834	-12053.15	-12013.0	338.24006967957257	-11437.0	-12792.0	-1760.2958	2.2568886	3609.343203125	-0.004403389059007168	96768	-0.5898018575083765
196000	388	19589.462572336197	-11213.0	-11125.5	275.92657299399514	-10877.0	-11717.0	-1814.498	2.2191346	5813.2008374023435	-0.0003607269376516342	97792	-1.2690886198239872
198000	392	19784.615926504135	-11440.55	-11499.5	314.26563939645575	-10653.0	-11816.0	-1778.1907	2.2195094	3105.7229345703126	-0.003437803313136101	98816	-2.5021679573235014
200000	396	19982.314219236374	-11473.3	-11516.5	317.026995363918	-10980.0	-12226.0	-1831.2542	2.2152705	3798.5496545410156	-0.0016307607293128967	99840	-1.5448145711863495
202000	400	20177.85287809372	-11610.95	-11629.5	309.79067210991974	-11037.0	-12011.0	-1857.8112	2.2326353	4707.0453515625	-0.00030921966768801215	100864	-1.8137940492264364
204000	404	20373.860971212387	-11902.7	-11938.5	408.5759737377976	-11250.0	-12673.0	-1951.95	2.2302675	3983.253621826172	0.0009283251687884331	101888	-1.0185763212482444
206000	408	20568.025505065918	-11331.75	-11324.5	342.1656839356599	-10689.0	-12036.0	-2062.9683	2.2232578	4001.6508532714843	0.005654940381646156	102912	-0.6041329066900054
208000	412	20761.63290166855	-11919.55	-11881.5	368.9579172979516	-11005.0	-12567.0	-1959.7642	2.246991	2174.8974951171876	0.0021934516169130804	103936	-0.016374634710792035
210000	416	20958.56149840355	-12252.05	-12243.0	341.96467576883464	-11709.0	-12841.0	-1933.7155	2.256954	2624.8683312988283	-0.004435194749385118	104960	-0.1538382781702845
212000	420	21154.54519891739	-11529.85	-11475.5	314.4144557745397	-10801.0	-12301.0	-1904.1244	2.2559917	3836.8104663085937	5.344521254301071e-05	105984	-0.005046581001695527
214000	424	21346.34340596199	-11784.9	-11748.0	389.960173405061	-10990.0	-12638.0	-1878.4757	2.232231	4428.692932128906	0.006654632240533829	106752	-1.221363677013339
216000	428	21540.001083612442	-11771.45	-11751.0	344.7733771319174	-11010.0	-12700.0	-1842.5518	2.2500525	4126.532286376953	0.0014430861920118332	107776	-1.4344257929122866
218000	432	21733.18674492836	-12327.55	-12314.0	269.69465677824775	-11769.0	-12901.0	-1828.3917	2.266179	6202.701242675781	-0.0020160406827926637	108800	-0.9292090730600604
220000	436	21932.52312040329	-12492.45	-12484.5	278.2215086846034	-11952.0	-12933.0	-1847.64	2.276505	3579.27732421875	-0.00061933608725667	109824	-1.3592157904136912
222000	440	22122.813437223434	-12068.4	-12050.0	320.3449456609645	-11522.0	-12818.0	-1853.3392	2.256713	4940.753168945313	0.004435924403369426	110848	-0.5894199606577863
224000	444	22314.984220981598	-11859.15	-11877.0	284.59357447345667	-11256.0	-12425.0	-1881.1686	2.2360594	5107.754030761719	0.0011005291528999805	111872	-1.0728576196805495
226000	448	22507.894122600555	-11277.35	-11363.5	351.27815863905073	-10622.0	-11891.0	-1864.0964	2.2131608	5014.680017089844	-0.00020445256028324367	112896	0.09589494885226235
228000	452	22700.582777261734	-11097.3	-11215.5	348.76958160457684	-10289.0	-11635.0	-1863.1545	2.1984735	4676.797651367187	0.0020843467954546214	113920	-1.6738202907487092
230000	456	22894.9281270504	-11203.2	-11217.5	439.31185422562623	-10343.0	-12029.0	-1906.2555	2.212977	5625.075236816407	0.002629249868914485	114944	-0.6322874783662416
232000	460	23084.260115385056	-11037.4	-11157.5	372.1040318597956	-10142.0	-11507.0	-1979.9692	2.2181215	3552.0859619140624	-0.003158085122704506	115968	-0.335256415511497
234000	464	23278.29555940628	-11584.95	-11563.5	334.50945624270395	-11026.0	-12300.0	-1851.25	2.2208865	1834.1825329589844	0.0028505517914891245	116992	-0.04022403703515476
236000	468	23467.391056776047	-12027.05	-11954.0	344.06906818865673	-11329.0	-12553.0	-1828.9025	2.2475932	4371.738234863281	0.004290059562772512	117760	-0.5946843615901658
238000	472	23660.375692367554	-11303.0	-11294.5	378.29729328302517	-10608.0	-11895.0	-1753.131	2.2090786	4593.3592846679685	-0.0008340398594737053	118784	-1.1833887917082384
240000	476	23858.276366472244	-11193.05	-11144.0	295.6403353650121	-10801.0	-11980.0	-1731.843	2.2082095	3042.5393273925783	0.000881570540368557	119808	-0.8552893091138045
242000	480	24051.337596654892	-11561.65	-11578.0	204.43716702976957	-11181.0	-11900.0	-1706.958	2.2176871	2622.709265136719	-0.0005214010924100876	120832	-0.5336684300589971
244000	484	24239.847841978073	-11245.35	-11307.0	248.69009990241608	-10765.0	-11624.0	-1727.2068	2.1855652	4956.520534667969	0.0029054836742579936	121856	-1.1443654273094421
246000	488	24432.909858703613	-10672.85	-10651.5	358.7421409372065	-10014.0	-11404.0	-1686.405	2.1537676	5876.446540527344	-0.004811914935708046	122880	-0.13485992890963416
248000	492	24628.938048362732	-11531.9	-11529.0	250.25521709688795	-11036.0	-12003.0	-1622.9175	2.1974664	7335.202153320312	-0.0006656348705291748	123904	-0.37795701277241345
250000	496	24823.329097509384	-12153.6	-12189.0	261.19510755472874	-11656.0	-12712.0	-1703.4298	2.2389827	4485.788354492188	-0.001317718755453825	124928	-0.7781065227637223
252000	500	24986.003901720047	-11828.85	-11822.0	340.70534808031164	-11203.0	-12415.0	-1787.8542	2.215339	4545.7688891601565	0.0004708808846771717	125952	-0.9634912922782599
254000	504	25158.486757040024	-12339.05	-12291.0	240.71439180292612	-11965.0	-12786.0	-1872.8018	2.2412455	6084.0140380859375	-0.006192935602739453	126976	-0.46771117336716994
256000	508	25337.037546873093	-12579.05	-12606.0	318.31455396063484	-12053.0	-13164.0	-2020.1038	2.2639096	5225.1991674804685	-0.0006290869973599911	128000	-0.4130692158929856
258000	512	25497.09057688713	-12449.2	-12426.5	335.83605022626585	-11912.0	-13281.0	-1934.9698	2.2687695	7144.920727539063	-0.0010677507892251014	128768	-0.4213042379400267
260000	516	25661.9963183403	-12247.65	-12279.5	304.6525674306804	-11750.0	-12817.0	-1941.3572	2.2713027	8034.159931640625	-0.0017321180552244187	129792	-1.1216428856147411
262000	520	25830.015582561493	-11987.25	-12021.0	331.6764236420792	-11432.0	-12629.0	-1885.515	2.2536972	5690.336713867187	-0.0007197255548089743	130816	-1.532674929432865
264000	524	26006.444887399673	-11806.7	-11764.5	324.21631830096334	-11376.0	-12575.0	-1815.6245	2.2528698	6278.273229980468	-0.0038284895941615104	131840	-0.03618848128793095
266000	528	26182.741378307343	-11616.5	-11554.0	308.0921769108788	-11024.0	-12178.0	-1799.5417	2.2336247	4710.294553222656	0.0015262915287166834	132864	-2.428512923141679
268000	532	26342.763137340546	-11986.45	-11988.0	360.3998473917546	-11396.0	-12765.0	-1741.3452	2.2116072	3762.8508361816407	0.0006384367868304253	133888	0.08509499672614185
270000	536	26509.752646923065	-12005.6	-12054.5	285.5739189034859	-11514.0	-12540.0	-1808.787	2.2422745	4724.626704101563	0.001745306495577097	134912	-0.947993335972924
272000	540	26688.226640462875	-12026.45	-11999.0	317.91069169616935	-11436.0	-12512.0	-1837.7489	2.2285488	6872.155920410156	-0.004515433358028531	135936	-0.2122456965664925
274000	544	26857.041324853897	-11478.9	-11443.5	398.80121680646334	-10656.0	-12302.0	-1831.0737	2.2047567	5808.157438964844	0.003250031238421798	136960	-0.47243123060039927
276000	548	27034.124653816223	-12333.1	-12281.5	214.35776783587514	-11967.0	-12708.0	-1842.2196	2.236172	6129.751770019531	0.00028449535369873047	137984	-0.13212042123754042
278000	552	27196.953831911087	-12179.55	-12210.5	297.91564948912355	-11630.0	-12712.0	-1912.6289	2.2398648	162954.7650390625	0.005905944146215916	138752	0.03591321639261713
280000	556	27363.808495283127	-12531.9	-12538.0	326.20302041261937	-11926.0	-13016.0	-1991.1298	2.2631884	167747.0158203125	-0.0028054316155612467	139776	0.09883061621581957
282000	560	27537.60156226158	-12087.5	-12120.0	351.45988765658444	-11517.0	-12784.0	-2077.7312	2.2523966	129306.17928710938	0.00019418809562921524	140800	-0.027030909927151736
284000	564	27715.317732810974	-12021.15	-12032.5	251.09701941260622	-11566.0	-12499.0	-1930.1351	2.2598681	5121.474475097656	0.0018660034611821174	141824	-1.2817125721802158
286000	568	27886.1431286335	-12279.7	-12242.0	370.10867536299037	-11519.0	-12808.0	-1948.8296	2.2631485	7653.760456542968	-1.4841705560684204e-05	142848	-0.9862286767638371
288000	572	28049.764310359955	-11964.4	-11975.0	336.1277012966164	-11209.0	-12593.0	-1949.465	2.2408302	6540.44666015625	0.000688930070027709	143872	-1.2489437598140514
290000	576	28227.96343398094	-11767.6	-11796.0	296.6389618445469	-11125.0	-12287.0	-1899.7837	2.2364368	4105.085920410156	-0.0033728523179888726	144896	-0.30434463657931476
292000	580	28402.032593250275	-11790.95	-11797.0	187.6885648312679	-11364.0	-12124.0	-1824.0592	2.229893	7230.262536621094	0.002800940815359354	145920	-0.07773795886042989
294000	584	28574.397972345352	-11949.2	-11919.0	264.124890714103	-11478.0	-12551.0	-1812.0833	2.2388203	8188.248100585937	-0.003138299798592925	146944	-1.4602918156477225
296000	588	28744.482713222504	-12005.7	-11977.5	216.96618703334735	-11656.0	-12413.0	-1846.9523	2.2577975	6629.7664453125	0.0025987369008362293	147968	-0.5637901768959053
298000	592	28922.06178545952	-11930.8	-11912.0	242.45642039235358	-11571.0	-12416.0	-1904.7942	2.253191	4104.67111328125	0.0019505661819130182	148992	-0.08524160390544488
300000	596	29078.914712667465	-12410.0	-12375.0	370.6424010737091	-11803.0	-13159.0	-1988.2113	2.2555113	154463.016484375	-0.002838416695594788	149760	0.031451287808190176
302000	600	29249.97664308548	-12871.85	-12907.5	349.76161430623756	-12093.0	-13470.0	-1978.3855	2.2830815	156408.5018359375	0.0025740319490432737	150784	-0.047590908147082
304000	604	29430.000081777573	-12621.05	-12519.0	355.9560107358034	-12005.0	-13406.0	-1998.6256	2.2759683	126040.66578125	-0.0033749369345605373	151808	0.039203111039601835
306000	608	29599.53963780403	-12251.2	-12187.5	345.3658014947416	-11715.0	-12771.0	-2013.7798	2.2574728	171791.5039453125	-0.0014089896902441978	152832	-0.06902025704007886
308000	612	29781.858155727386	-11660.55	-11647.0	321.28729150747705	-11092.0	-12334.0	-2088.6733	2.2317243	129779.83970947265	-0.0033398788794875146	153856	-0.021331818801109126
310000	616	29957.405333280563	-11729.15	-11724.5	305.42485939563284	-11173.0	-12263.0	-1982.1593	2.2349067	7017.533696289062	0.0011094579100608827	154880	-1.0133114316666196
312000	620	30135.917627096176	-11981.6	-11947.0	369.2552105608204	-11257.0	-12578.0	-1894.4513	2.2342246	7349.243686523438	0.00281738955527544	155904	-0.25139252773131204
